sepal.width	petal.length	variety
4.9	4.9	Setosa
5.8	9.4	Virginica
7.0	9.1	Virginica
3.2	5.8	Virginica
6.3	5.6	Versicolor
7.5	7.8	Virginica
7.7	5.7	Virginica
3.0	3.8	Setosa
5.2	9.3	Virginica
6.0	1.4	Setosa
7.8	7.9	Virginica
4.0	2.1	Setosa
5.7	8.4	Virginica
4.0	1.8	Setosa
3.2	3.9	Setosa
7.0	8.5	Virginica
3.8	4.8	Versicolor
4.4	5.5	Setosa
7.2	8.5	Versicolor
3.1	4.6	Setosa
3.8	9.7	Virginica
5.2	6.4	Versicolor
4.2	2.0	Setosa
5.5	5.6	Versicolor
5.5	6.3	Virginica
3.3	6.6	Virginica
4.4	5.1	Versicolor
3.8	10.0	Virginica
5.9	7.2	Versicolor
5.4	5.0	Setosa
5.4	6.1	Versicolor
6.9	8.3	Versicolor
4.5	5.9	Setosa
3.6	7.1	Virginica
6.7	5.1	Virginica
4.0	8.6	Versicolor
5.9	9.4	Virginica
2.3	7.4	Versicolor
7.3	8.0	Versicolor
5.7	3.6	Setosa
2.2	7.5	Versicolor
5.3	4.8	Virginica
7.2	3.5	Setosa
5.8	9.6	Virginica
5.4	4.0	Setosa
3.5	5.7	Versicolor
4.3	9.2	Virginica
3.7	9.4	Virginica
5.7	6.1	Versicolor
7.3	5.1	Setosa
3.5	1.4	Setosa
4.9	5.9	Setosa
5.9	4.2	Setosa
7.5	3.7	Setosa
7.5	9.1	Virginica
4.5	9.7	Virginica
7.2	1.8	Setosa
6.9	6.2	Versicolor
3.1	4.0	Setosa
6.9	5.2	Versicolor
6.8	7.2	Virginica
3.2	4.4	Versicolor
3.9	3.9	Setosa
6.5	6.4	Virginica
6.1	7.9	Versicolor
5.0	2.1	Setosa
6.0	9.8	Virginica
4.7	8.0	Versicolor
6.5	7.4	Virginica
4.0	6.4	Versicolor
3.9	5.1	Setosa
4.6	5.4	Versicolor
6.1	2.0	Setosa
6.7	8.6	Versicolor
4.8	1.3	Setosa
3.4	5.0	Versicolor
4.8	5.6	Virginica
7.2	3.9	Setosa
3.5	2.8	Setosa
7.3	8.3	Versicolor
3.1	5.0	Versicolor
5.4	5.0	Versicolor
5.2	2.8	Setosa
4.0	8.3	Virginica
5.2	1.5	Setosa
5.1	5.5	Versicolor
4.3	6.7	Versicolor
4.6	4.9	Versicolor
3.3	4.5	Versicolor
5.8	7.6	Virginica
4.7	9.1	Virginica
7.1	1.5	Setosa
6.0	8.0	Virginica
4.0	7.0	Versicolor
4.5	4.9	Versicolor
6.3	4.5	Versicolor
6.1	6.1	Virginica
5.5	5.4	Setosa
4.1	2.4	Setosa
6.2	4.8	Versicolor
7.6	8.1	Virginica
6.9	6.1	Virginica
3.8	6.1	Versicolor
5.2	10.5	Virginica
5.0	5.9	Setosa
