petal.width	variety
5.4	Virginica
5.4	Versicolor
1.6	Setosa
3.4	Versicolor
1.7	Setosa
4.1	Versicolor
4.2	Setosa
4.3	Setosa
5.5	Versicolor
0.2	Setosa
5.6	Versicolor
3.8	Versicolor
5.8	Virginica
3.9	Versicolor
2.1	Virginica
5.3	Versicolor
6.0	Virginica
5.0	Virginica
5.2	Virginica
3.6	Virginica
3.4	Virginica
3.4	Setosa
4.2	Versicolor
2.3	Virginica
3.6	Virginica
3.2	Setosa
5.5	Versicolor
5.3	Versicolor
6.3	Virginica
3.2	Setosa
1.0	Versicolor
2.8	Virginica
2.9	Versicolor
1.1	Setosa
5.7	Versicolor
2.7	Versicolor
1.2	Setosa
5.5	Virginica
6.3	Virginica
5.2	Versicolor
2.8	Versicolor
3.7	Setosa
3.0	Virginica
4.7	Setosa
3.4	Setosa
2.7	Setosa
1.8	Versicolor
4.3	Virginica
2.4	Setosa
1.7	Setosa
5.8	Virginica
2.6	Setosa
3.4	Versicolor
1.8	Versicolor
3.1	Setosa
3.5	Versicolor
5.0	Virginica
3.1	Versicolor
2.0	Versicolor
4.3	Setosa
2.7	Setosa
5.6	Virginica
0.2	Setosa
4.5	Versicolor
4.6	Virginica
2.3	Versicolor
5.0	Versicolor
4.5	Versicolor
4.0	Versicolor
1.9	Setosa
4.2	Setosa
5.1	Versicolor
2.7	Setosa
4.0	Versicolor
3.0	Setosa
5.8	Versicolor
5.9	Virginica
4.3	Versicolor
4.3	Virginica
4.3	Setosa
4.6	Virginica
1.9	Setosa
0.2	Setosa
6.0	Virginica
3.8	Setosa
5.1	Versicolor
2.5	Versicolor
5.3	Virginica
0.7	Setosa
4.1	Setosa
3.8	Virginica
5.2	Virginica
7.0	Virginica
3.4	Virginica
3.7	Setosa
3.2	Virginica
1.7	Setosa
2.7	Setosa
3.0	Virginica
2.0	Virginica
4.5	Virginica
3.8	Virginica
6.3	Virginica
4.4	Versicolor
5.9	Virginica
