petal.length	petal.width	variety
6.2	3.4	Setosa
7.5	3.3	Versicolor
4.5	4.4	Setosa
2.1	0.7	Setosa
9.2	5.3	Virginica
10.7	3.5	Virginica
5.6	2.8	Virginica
6.1	1.5	Versicolor
8.6	2.3	Virginica
8.1	3.9	Virginica
9.1	2.7	Virginica
10.2	6.5	Virginica
4.8	4.8	Virginica
6.8	3.1	Virginica
7.9	5.8	Virginica
9.0	3.4	Virginica
5.6	2.8	Versicolor
3.0	2.2	Setosa
5.1	6.4	Virginica
8.8	3.4	Versicolor
3.9	4.2	Setosa
2.9	2.2	Setosa
2.8	0.7	Setosa
8.5	3.3	Versicolor
1.9	0.7	Setosa
4.9	5.9	Versicolor
7.6	6.0	Virginica
3.0	1.8	Setosa
6.0	2.8	Versicolor
6.0	2.6	Setosa
6.2	5.8	Versicolor
6.6	3.4	Virginica
6.0	5.5	Versicolor
6.9	4.1	Versicolor
4.7	0.8	Setosa
6.5	4.5	Virginica
7.1	5.3	Versicolor
2.3	3.2	Setosa
6.6	3.5	Virginica
4.2	2.0	Versicolor
6.3	5.8	Versicolor
6.8	4.3	Virginica
6.1	5.6	Virginica
7.2	2.7	Virginica
6.5	4.5	Virginica
5.0	5.2	Versicolor
4.4	3.7	Setosa
5.3	0.7	Setosa
9.2	6.8	Virginica
8.8	1.8	Virginica
7.1	1.8	Versicolor
6.0	1.5	Versicolor
8.2	2.8	Versicolor
4.6	4.1	Setosa
6.4	2.5	Virginica
5.5	3.0	Versicolor
6.9	4.0	Versicolor
5.4	2.0	Virginica
9.0	4.8	Versicolor
5.0	3.2	Setosa
2.5	4.2	Setosa
6.6	5.5	Virginica
9.1	2.1	Versicolor
3.1	1.7	Setosa
4.4	5.7	Versicolor
5.8	4.7	Virginica
4.2	3.2	Setosa
6.3	5.5	Versicolor
8.2	3.2	Versicolor
5.9	3.2	Setosa
7.5	3.3	Virginica
2.2	5.0	Setosa
6.1	3.4	Virginica
4.4	1.6	Setosa
5.7	5.4	Versicolor
4.6	1.7	Setosa
2.9	2.3	Setosa
1.6	0.7	Setosa
7.5	3.0	Versicolor
7.0	4.0	Versicolor
8.0	4.6	Virginica
8.9	6.8	Virginica
8.5	4.0	Versicolor
2.1	2.9	Setosa
6.2	3.2	Setosa
5.9	4.3	Setosa
7.2	5.0	Virginica
5.6	4.8	Virginica
9.1	6.4	Virginica
4.4	0.3	Setosa
4.0	3.7	Setosa
6.3	6.8	Virginica
7.0	3.8	Virginica
9.2	2.9	Versicolor
9.4	2.8	Virginica
9.6	4.4	Virginica
6.6	2.8	Versicolor
3.7	2.7	Setosa
8.2	5.2	Versicolor
10.4	3.3	Virginica
3.9	1.4	Setosa
3.9	1.2	Versicolor
4.8	4.8	Versicolor
7.9	2.3	Virginica
2.5	4.2	Setosa
