petal.width	variety
2.2	Setosa
1.7	Setosa
4.5	Versicolor
2.8	Virginica
5.3	Virginica
2.5	Versicolor
5.5	Versicolor
2.3	Versicolor
4.8	Virginica
5.0	Versicolor
2.3	Virginica
2.6	Versicolor
4.8	Versicolor
3.5	Virginica
1.2	Setosa
4.9	Setosa
2.5	Versicolor
0.2	Setosa
5.1	Virginica
1.7	Setosa
2.2	Setosa
1.5	Versicolor
5.3	Virginica
4.3	Virginica
5.4	Versicolor
4.7	Setosa
5.0	Virginica
4.8	Versicolor
4.9	Versicolor
2.6	Setosa
2.2	Virginica
2.8	Versicolor
1.7	Setosa
4.6	Virginica
5.5	Versicolor
2.2	Virginica
2.8	Setosa
0.1	Setosa
3.9	Virginica
1.2	Versicolor
4.9	Virginica
3.0	Virginica
5.5	Versicolor
6.0	Versicolor
2.8	Setosa
6.0	Virginica
3.1	Virginica
5.1	Virginica
0.9	Setosa
2.4	Setosa
4.5	Virginica
4.2	Setosa
4.2	Versicolor
1.3	Setosa
5.9	Versicolor
2.2	Setosa
3.2	Setosa
3.3	Virginica
1.5	Versicolor
2.0	Virginica
3.8	Virginica
3.9	Virginica
0.4	Setosa
4.8	Versicolor
4.9	Versicolor
4.9	Virginica
2.3	Virginica
2.0	Virginica
5.5	Versicolor
1.7	Setosa
3.5	Virginica
3.8	Virginica
4.7	Setosa
6.2	Virginica
6.6	Virginica
3.0	Versicolor
1.3	Versicolor
4.2	Setosa
1.2	Setosa
0.1	Setosa
3.3	Virginica
4.3	Virginica
4.3	Versicolor
4.9	Virginica
4.4	Versicolor
3.4	Virginica
1.2	Setosa
3.3	Setosa
2.6	Versicolor
1.7	Versicolor
2.2	Virginica
0.2	Setosa
4.1	Virginica
5.3	Virginica
0.7	Setosa
3.3	Virginica
5.0	Versicolor
3.8	Virginica
3.7	Setosa
4.0	Versicolor
5.6	Versicolor
3.3	Setosa
5.2	Versicolor
1.2	Setosa
1.7	Setosa
