sepal.length	sepal.width	petal.length	variety
9.4	7.1	5.5	Setosa
10.7	7.5	9.1	Virginica
6.9	4.9	4.0	Setosa
8.2	4.0	9.8	Virginica
5.3	7.4	2.9	Setosa
7.8	5.2	7.9	Virginica
6.8	7.2	7.4	Versicolor
8.7	5.3	10.7	Virginica
7.7	6.0	6.0	Versicolor
8.9	5.0	8.0	Versicolor
6.5	3.0	5.1	Setosa
10.6	7.5	5.9	Versicolor
7.7	4.3	5.7	Virginica
7.5	5.4	1.6	Setosa
9.3	4.9	5.6	Setosa
10.0	4.9	7.0	Versicolor
9.9	5.6	6.5	Virginica
9.3	5.8	9.0	Virginica
8.6	6.9	5.0	Setosa
10.2	5.3	9.3	Virginica
5.6	6.6	4.0	Setosa
9.5	7.9	2.5	Setosa
6.2	6.9	8.7	Versicolor
7.2	4.7	4.5	Versicolor
7.0	4.4	8.0	Versicolor
6.0	6.3	5.8	Setosa
6.7	6.7	6.4	Versicolor
6.9	5.4	6.3	Versicolor
9.0	4.3	6.3	Versicolor
7.4	7.7	8.3	Versicolor
8.1	3.5	3.4	Setosa
7.8	6.3	9.6	Virginica
8.0	5.0	5.6	Setosa
9.1	4.1	10.1	Virginica
9.7	8.0	4.5	Setosa
9.4	3.7	10.2	Virginica
6.6	5.0	5.5	Versicolor
6.7	5.8	6.5	Versicolor
9.3	6.8	9.3	Versicolor
10.4	5.4	4.3	Versicolor
8.5	5.7	6.6	Versicolor
6.1	5.0	7.9	Versicolor
10.7	6.3	10.2	Virginica
8.4	6.8	7.9	Virginica
7.4	2.8	7.1	Virginica
9.1	4.3	2.5	Setosa
9.4	8.4	2.2	Setosa
9.1	4.4	4.4	Setosa
9.3	4.8	5.7	Versicolor
10.0	2.4	3.8	Versicolor
10.0	6.7	8.2	Versicolor
8.3	6.2	8.9	Virginica
7.4	4.9	4.7	Setosa
11.8	7.4	6.3	Virginica
6.0	3.4	5.2	Versicolor
5.9	4.7	4.5	Setosa
8.8	2.6	6.0	Versicolor
8.6	7.0	8.4	Virginica
8.8	7.5	3.1	Setosa
9.1	4.8	5.7	Versicolor
5.7	6.1	4.5	Setosa
8.0	4.5	6.2	Virginica
6.1	2.8	8.9	Virginica
10.0	6.7	1.4	Setosa
8.8	6.5	7.9	Versicolor
9.4	6.7	6.8	Virginica
5.8	6.2	9.1	Virginica
8.4	4.9	2.4	Setosa
7.6	5.0	7.6	Virginica
7.4	5.5	7.7	Versicolor
8.1	5.5	9.9	Virginica
6.1	3.3	1.7	Setosa
6.4	6.4	4.8	Setosa
9.4	5.1	2.0	Setosa
7.6	4.2	2.9	Setosa
10.4	3.3	5.6	Virginica
6.3	6.3	8.4	Versicolor
6.7	7.3	8.6	Versicolor
9.8	3.0	8.5	Virginica
6.2	7.9	5.9	Setosa
6.0	6.7	4.0	Versicolor
4.9	4.1	3.4	Setosa
8.2	4.1	9.6	Virginica
10.0	7.0	5.3	Setosa
5.5	5.1	3.9	Setosa
6.6	3.2	5.2	Versicolor
11.1	5.4	7.1	Versicolor
8.9	7.0	5.3	Setosa
7.9	4.8	6.1	Virginica
9.2	4.7	1.6	Setosa
5.5	4.6	7.4	Versicolor
8.0	6.5	7.0	Versicolor
8.7	6.0	6.3	Virginica
8.2	5.1	6.1	Virginica
6.7	3.9	9.4	Virginica
8.8	5.7	5.6	Versicolor
7.4	7.5	4.4	Setosa
10.2	3.0	5.2	Versicolor
5.1	5.5	4.4	Setosa
8.2	3.7	7.5	Virginica
8.9	5.1	7.6	Virginica
10.8	3.9	6.6	Virginica
9.0	6.0	5.5	Virginica
7.7	7.1	7.5	Versicolor
8.1	4.9	8.1	Versicolor
