sepal.length	variety
8.6	Versicolor
10.3	Virginica
7.6	Virginica
9.0	Virginica
8.2	Virginica
8.7	Versicolor
9.3	Setosa
9.5	Versicolor
9.2	Virginica
8.8	Setosa
5.1	Setosa
9.8	Virginica
10.3	Versicolor
11.3	Virginica
5.7	Versicolor
7.6	Setosa
9.4	Setosa
8.9	Versicolor
8.4	Setosa
9.5	Virginica
11.9	Virginica
10.9	Virginica
7.8	Virginica
8.9	Versicolor
9.3	Setosa
10.3	Virginica
9.9	Virginica
7.5	Setosa
9.9	Virginica
7.8	Versicolor
6.6	Versicolor
9.6	Setosa
9.1	Virginica
7.0	Virginica
5.3	Setosa
9.1	Setosa
7.2	Virginica
9.5	Setosa
10.3	Versicolor
9.9	Versicolor
5.8	Virginica
10.3	Versicolor
7.5	Virginica
7.4	Versicolor
11.2	Virginica
7.7	Virginica
10.0	Setosa
5.7	Versicolor
4.9	Setosa
8.2	Setosa
12.2	Virginica
8.2	Setosa
8.7	Versicolor
6.9	Setosa
5.7	Setosa
9.2	Virginica
8.4	Virginica
8.5	Setosa
5.7	Setosa
9.0	Setosa
9.5	Virginica
12.2	Virginica
8.6	Versicolor
9.3	Virginica
6.6	Versicolor
7.9	Virginica
7.4	Setosa
7.1	Setosa
7.3	Setosa
6.2	Versicolor
12.2	Virginica
9.7	Versicolor
9.8	Virginica
8.1	Versicolor
5.9	Setosa
9.8	Virginica
9.0	Versicolor
10.7	Virginica
10.1	Versicolor
9.4	Virginica
6.4	Setosa
9.9	Virginica
8.6	Versicolor
7.0	Versicolor
8.5	Versicolor
10.0	Versicolor
7.8	Setosa
8.5	Versicolor
7.6	Setosa
7.2	Setosa
8.9	Versicolor
8.5	Setosa
10.7	Virginica
5.6	Versicolor
8.1	Setosa
5.7	Setosa
9.9	Setosa
9.3	Virginica
7.1	Setosa
8.5	Setosa
6.3	Setosa
6.8	Versicolor
9.0	Versicolor
7.6	Versicolor
10.0	Versicolor
