petal.width	variety
2.7	Versicolor
5.3	Virginica
1.2	Setosa
4.8	Virginica
6.5	Virginica
3.2	Virginica
3.8	Virginica
4.6	Setosa
3.2	Versicolor
5.2	Versicolor
2.3	Setosa
3.5	Virginica
3.2	Setosa
0.2	Setosa
5.8	Versicolor
2.2	Setosa
2.8	Virginica
1.6	Setosa
1.9	Virginica
5.0	Virginica
5.4	Virginica
3.6	Versicolor
6.1	Versicolor
3.8	Virginica
3.8	Versicolor
4.5	Versicolor
1.7	Setosa
2.1	Virginica
2.4	Virginica
6.1	Virginica
2.3	Versicolor
0.4	Setosa
0.7	Setosa
0.8	Setosa
3.9	Versicolor
2.7	Setosa
3.5	Versicolor
4.2	Setosa
5.2	Virginica
0.7	Setosa
4.3	Virginica
7.0	Virginica
4.3	Virginica
0.8	Setosa
5.9	Virginica
6.9	Virginica
4.3	Versicolor
0.8	Setosa
3.5	Versicolor
3.7	Setosa
3.9	Versicolor
2.1	Virginica
6.8	Virginica
5.8	Virginica
4.7	Setosa
4.8	Versicolor
3.1	Versicolor
2.7	Versicolor
5.3	Versicolor
3.6	Virginica
1.2	Setosa
5.3	Virginica
5.4	Versicolor
1.5	Virginica
6.0	Versicolor
2.7	Setosa
3.6	Versicolor
4.1	Virginica
0.7	Setosa
3.3	Virginica
3.8	Setosa
5.6	Virginica
3.3	Virginica
0.9	Setosa
0.7	Setosa
2.2	Setosa
3.9	Setosa
5.3	Virginica
4.0	Virginica
0.2	Setosa
2.8	Setosa
5.5	Versicolor
2.3	Versicolor
1.6	Setosa
0.7	Setosa
2.0	Virginica
5.9	Virginica
2.3	Versicolor
1.2	Setosa
4.8	Virginica
1.2	Setosa
3.6	Versicolor
2.5	Versicolor
4.0	Virginica
1.8	Versicolor
2.0	Versicolor
1.7	Setosa
7.0	Virginica
4.5	Setosa
2.5	Virginica
5.3	Versicolor
3.3	Virginica
0.6	Setosa
4.9	Versicolor
5.0	Versicolor
