petal.length	variety
7.4	Versicolor
4.5	Virginica
6.5	Versicolor
4.4	Setosa
2.2	Setosa
6.1	Versicolor
7.1	Virginica
3.3	Versicolor
5.9	Setosa
6.1	Setosa
4.5	Versicolor
9.2	Virginica
4.1	Setosa
10.7	Virginica
6.9	Virginica
6.8	Virginica
7.8	Versicolor
6.4	Versicolor
7.1	Virginica
7.8	Virginica
7.1	Virginica
9.0	Versicolor
2.9	Setosa
5.6	Versicolor
10.1	Virginica
8.6	Virginica
10.9	Virginica
7.5	Virginica
5.5	Versicolor
3.9	Setosa
6.5	Virginica
4.5	Setosa
6.0	Versicolor
4.5	Setosa
7.1	Virginica
7.6	Virginica
6.8	Virginica
7.2	Versicolor
4.7	Versicolor
2.9	Setosa
5.7	Setosa
5.6	Versicolor
4.9	Setosa
1.4	Setosa
7.2	Versicolor
9.8	Virginica
2.0	Setosa
4.7	Setosa
7.3	Versicolor
6.2	Virginica
6.0	Setosa
1.9	Setosa
5.0	Setosa
7.9	Versicolor
7.6	Versicolor
2.4	Setosa
8.6	Versicolor
8.8	Virginica
1.4	Setosa
5.9	Versicolor
8.1	Versicolor
7.7	Versicolor
7.9	Virginica
8.1	Virginica
3.3	Setosa
8.3	Virginica
4.5	Setosa
2.4	Setosa
4.9	Setosa
10.5	Virginica
7.1	Versicolor
6.0	Virginica
7.9	Virginica
5.5	Setosa
6.5	Virginica
8.9	Versicolor
7.7	Virginica
1.3	Setosa
4.3	Setosa
8.6	Virginica
1.9	Setosa
7.7	Versicolor
8.0	Versicolor
8.0	Virginica
3.0	Setosa
7.9	Virginica
4.1	Setosa
6.1	Virginica
7.5	Versicolor
8.9	Versicolor
6.0	Setosa
9.4	Virginica
9.7	Virginica
5.8	Versicolor
5.1	Virginica
5.3	Setosa
6.2	Versicolor
5.6	Setosa
5.6	Setosa
1.5	Setosa
5.6	Setosa
5.5	Setosa
7.7	Versicolor
6.3	Virginica
4.2	Setosa
