sepal.length	sepal.width	petal.length	variety
9.6	7.0	8.4	Virginica
8.4	5.2	6.0	Versicolor
8.2	2.6	5.0	Versicolor
5.5	5.0	4.8	Setosa
10.5	5.5	10.0	Virginica
7.3	6.0	6.4	Versicolor
9.3	6.9	6.1	Setosa
7.1	6.7	7.2	Versicolor
5.9	4.6	5.9	Setosa
9.0	7.0	4.3	Setosa
10.0	7.1	6.4	Versicolor
7.6	3.5	8.9	Virginica
7.7	4.5	6.1	Virginica
9.2	5.5	4.2	Versicolor
5.1	4.9	3.0	Setosa
5.1	2.5	3.0	Versicolor
8.0	2.4	3.7	Versicolor
5.7	3.9	6.7	Versicolor
8.4	3.6	5.6	Virginica
7.1	4.7	4.0	Setosa
7.4	3.5	1.8	Setosa
7.0	6.8	1.8	Setosa
7.2	4.3	5.8	Virginica
6.0	2.0	4.5	Versicolor
6.7	5.6	2.5	Setosa
7.4	3.5	8.2	Versicolor
7.1	4.5	8.0	Versicolor
9.3	7.2	5.4	Versicolor
10.9	2.8	10.1	Virginica
9.9	4.9	3.2	Setosa
7.3	5.0	1.9	Setosa
7.7	3.0	6.5	Versicolor
7.5	3.5	7.5	Versicolor
7.4	6.9	3.3	Versicolor
5.4	4.9	2.8	Setosa
7.7	6.7	4.9	Versicolor
8.6	5.5	5.9	Setosa
8.7	5.1	9.4	Virginica
11.7	7.3	7.7	Virginica
9.5	7.0	8.2	Virginica
5.4	6.4	5.7	Setosa
11.4	5.1	7.4	Versicolor
9.4	6.2	5.7	Virginica
9.8	4.0	4.2	Setosa
6.5	3.2	8.6	Versicolor
9.2	6.5	6.0	Setosa
7.5	5.6	3.9	Setosa
7.0	3.4	3.5	Setosa
9.2	4.8	9.2	Virginica
8.3	7.3	6.1	Virginica
9.7	5.1	5.7	Versicolor
9.2	4.7	8.0	Virginica
8.8	3.8	7.1	Virginica
9.2	6.6	7.6	Virginica
8.3	6.8	7.4	Versicolor
7.5	6.2	8.6	Virginica
9.5	4.9	2.1	Setosa
6.7	5.9	6.4	Virginica
7.3	5.2	7.1	Versicolor
9.4	6.1	1.5	Setosa
9.6	6.9	8.1	Versicolor
6.8	6.8	7.3	Versicolor
9.1	7.3	8.5	Versicolor
6.9	6.5	4.9	Setosa
8.7	4.5	9.7	Virginica
5.1	5.7	3.9	Setosa
9.6	3.3	5.2	Versicolor
9.1	7.5	9.6	Virginica
6.8	5.0	4.1	Setosa
6.1	3.4	4.7	Versicolor
6.4	3.8	5.6	Virginica
10.0	5.8	8.5	Versicolor
10.4	4.8	7.9	Virginica
7.2	4.3	3.2	Setosa
8.8	3.2	6.9	Virginica
6.1	5.9	2.4	Setosa
9.2	6.2	3.3	Setosa
7.2	4.8	9.2	Virginica
9.5	6.4	6.0	Versicolor
8.1	7.6	1.5	Setosa
8.9	4.7	6.8	Virginica
8.7	6.3	9.7	Virginica
6.8	6.8	7.2	Versicolor
8.9	3.2	9.3	Versicolor
8.7	4.2	5.5	Versicolor
7.3	5.0	6.0	Virginica
6.6	6.8	2.9	Setosa
10.4	4.1	6.0	Virginica
5.2	7.7	5.1	Setosa
6.5	5.4	8.5	Versicolor
6.8	4.4	3.9	Setosa
10.3	4.4	9.3	Virginica
10.0	3.4	5.3	Versicolor
9.1	6.8	1.6	Setosa
8.4	3.1	5.4	Virginica
9.5	5.5	2.6	Setosa
10.9	6.9	5.3	Versicolor
6.3	6.1	7.5	Versicolor
8.1	4.8	2.2	Setosa
9.0	3.3	3.9	Setosa
8.5	5.0	5.6	Setosa
9.5	4.8	6.6	Versicolor
5.3	4.0	1.4	Setosa
6.6	5.8	4.5	Setosa
9.2	8.9	3.0	Setosa
