sepal.length	sepal.width	petal.length	petal.width	variety
9.1	6.2	4.9	1.2	Setosa
7.3	3.3	8.6	2.5	Virginica
6.3	6.0	2.2	3.2	Setosa
7.3	5.5	7.4	4.5	Versicolor
6.7	3.3	8.7	6.0	Virginica
7.5	7.0	5.0	5.8	Versicolor
9.8	5.4	9.6	3.3	Virginica
7.6	4.1	4.5	1.2	Setosa
7.7	6.7	9.0	5.0	Versicolor
9.3	3.9	8.8	5.3	Virginica
10.2	3.0	9.1	5.3	Virginica
11.3	5.0	8.5	2.1	Virginica
6.7	4.8	3.7	0.8	Setosa
10.5	2.8	8.6	3.5	Versicolor
8.6	7.0	5.9	1.1	Versicolor
6.8	4.3	6.1	2.4	Virginica
9.8	6.2	5.9	6.3	Virginica
7.0	2.3	2.8	4.3	Setosa
6.0	5.5	7.3	2.3	Virginica
8.5	2.9	6.3	5.1	Versicolor
8.6	4.7	7.7	2.3	Versicolor
6.9	4.2	2.5	4.7	Setosa
9.5	5.5	8.0	2.8	Virginica
6.4	6.7	5.5	4.5	Versicolor
10.0	4.2	8.2	1.4	Versicolor
9.8	7.4	7.1	3.9	Virginica
7.2	5.2	6.9	2.4	Versicolor
5.1	7.5	4.9	2.2	Setosa
9.1	4.8	6.1	2.2	Setosa
9.4	4.1	6.0	4.2	Setosa
9.9	5.2	6.3	5.8	Virginica
10.1	7.5	6.9	2.3	Virginica
8.7	7.0	5.7	3.3	Virginica
5.9	6.9	5.2	0.7	Setosa
10.7	4.7	8.5	5.8	Virginica
7.7	4.8	8.6	4.8	Versicolor
7.9	4.2	2.8	3.7	Setosa
7.8	6.2	3.0	3.7	Setosa
8.9	6.1	1.5	1.6	Setosa
10.2	5.5	7.8	1.8	Virginica
9.6	5.3	6.2	4.0	Setosa
7.7	6.4	3.5	0.9	Setosa
9.9	5.6	6.1	5.3	Virginica
10.4	4.0	6.2	3.5	Versicolor
7.6	6.9	4.1	5.3	Versicolor
6.7	3.0	7.0	4.2	Versicolor
8.0	6.8	7.0	3.3	Versicolor
7.9	5.3	7.9	6.0	Virginica
9.6	3.7	1.5	2.4	Setosa
9.9	8.4	3.7	4.4	Setosa
10.1	4.8	5.7	4.7	Versicolor
9.3	7.2	7.4	4.8	Virginica
5.4	6.0	5.4	3.2	Setosa
8.6	3.4	4.4	1.8	Setosa
7.7	5.5	5.8	2.1	Virginica
7.7	6.5	7.5	6.0	Virginica
7.5	7.4	8.0	2.6	Versicolor
8.7	6.9	5.2	1.3	Versicolor
7.8	6.0	1.9	1.6	Setosa
9.3	4.4	1.6	2.2	Setosa
9.5	5.4	4.6	2.9	Setosa
11.7	8.1	6.6	5.0	Virginica
7.7	6.3	6.7	2.0	Virginica
7.7	6.7	2.8	0.2	Setosa
5.6	4.5	3.5	1.1	Versicolor
9.9	4.8	9.1	4.4	Virginica
7.7	3.1	11.4	3.8	Virginica
10.5	6.9	7.5	5.0	Versicolor
5.3	3.6	6.1	3.7	Setosa
8.3	5.5	4.4	1.8	Setosa
9.5	7.9	2.0	1.7	Setosa
11.7	5.8	10.7	3.2	Virginica
8.9	4.9	2.8	1.9	Setosa
4.7	6.2	1.6	0.7	Setosa
7.0	5.4	7.2	5.0	Versicolor
8.2	4.6	5.2	3.5	Versicolor
5.7	5.8	5.5	3.8	Versicolor
7.0	6.1	1.9	1.7	Setosa
7.5	3.5	5.1	3.1	Setosa
11.0	4.7	5.1	3.0	Virginica
6.9	6.5	9.1	3.3	Virginica
7.9	4.2	9.3	5.8	Versicolor
8.9	5.6	9.4	2.1	Virginica
6.2	6.4	6.4	5.3	Virginica
6.8	5.3	7.0	6.0	Virginica
9.5	4.0	4.1	3.2	Setosa
6.8	4.2	5.9	2.2	Versicolor
10.2	6.1	10.1	2.4	Virginica
8.4	5.0	1.3	0.7	Setosa
5.6	6.5	2.9	0.8	Setosa
8.9	5.5	7.5	5.0	Versicolor
6.6	4.6	6.6	3.4	Virginica
8.5	4.2	2.7	3.2	Setosa
6.1	3.0	7.0	1.5	Versicolor
8.6	2.9	5.1	4.3	Versicolor
6.5	7.5	6.8	2.7	Virginica
5.1	3.8	3.4	4.4	Setosa
8.2	6.3	9.7	5.6	Virginica
7.2	7.9	1.4	1.7	Setosa
10.3	5.3	8.7	2.1	Versicolor
9.8	3.1	6.5	1.2	Versicolor
5.8	4.2	9.6	2.9	Virginica
7.6	7.4	5.0	2.2	Setosa
4.8	5.9	4.4	2.7	Setosa
8.7	4.3	5.8	2.8	Virginica
