sepal.width	petal.length	variety
4.7	6.6	Virginica
3.9	1.9	Setosa
3.2	6.1	Versicolor
5.2	6.1	Setosa
3.9	4.6	Versicolor
7.2	5.5	Setosa
2.6	4.4	Versicolor
4.5	4.2	Setosa
5.6	4.1	Setosa
4.6	5.4	Setosa
7.4	4.5	Versicolor
5.2	7.5	Virginica
2.5	5.4	Versicolor
4.8	9.5	Virginica
5.3	5.8	Virginica
3.8	5.4	Versicolor
6.0	2.4	Setosa
4.4	4.8	Versicolor
3.8	6.2	Setosa
8.4	3.7	Setosa
7.1	4.0	Setosa
4.0	8.9	Versicolor
5.6	2.9	Setosa
6.8	9.1	Virginica
3.8	8.4	Virginica
4.1	8.1	Virginica
6.9	5.8	Versicolor
4.3	5.0	Versicolor
5.1	9.2	Versicolor
4.0	2.8	Setosa
6.4	7.7	Versicolor
4.0	5.1	Setosa
4.8	7.6	Versicolor
4.9	5.4	Setosa
7.0	5.5	Versicolor
5.8	3.6	Setosa
7.5	5.6	Versicolor
6.0	6.0	Virginica
4.2	7.1	Virginica
3.1	5.6	Virginica
7.3	6.6	Versicolor
3.8	6.7	Virginica
6.6	3.0	Setosa
4.6	2.5	Setosa
7.4	6.8	Versicolor
4.0	6.8	Virginica
2.7	8.6	Virginica
4.8	3.3	Setosa
3.6	5.5	Versicolor
6.0	7.4	Versicolor
3.0	6.6	Virginica
4.3	2.7	Setosa
6.8	6.7	Versicolor
7.5	9.0	Versicolor
5.9	6.9	Virginica
7.5	8.8	Virginica
3.2	4.9	Virginica
4.4	5.9	Setosa
6.4	2.5	Setosa
3.0	4.4	Setosa
4.3	10.1	Virginica
3.0	3.5	Versicolor
4.0	3.3	Setosa
6.2	7.0	Versicolor
6.5	2.9	Setosa
7.4	2.4	Setosa
7.7	1.5	Setosa
7.0	4.5	Versicolor
5.4	7.6	Virginica
3.7	5.8	Virginica
4.2	5.7	Versicolor
4.0	8.5	Virginica
3.9	5.1	Setosa
2.2	6.0	Virginica
3.3	6.6	Virginica
2.8	6.2	Versicolor
7.3	8.7	Virginica
4.4	5.6	Versicolor
4.5	5.1	Versicolor
6.6	4.5	Setosa
3.1	10.0	Virginica
7.9	8.1	Virginica
8.4	3.8	Setosa
6.5	5.7	Versicolor
4.3	8.5	Versicolor
3.2	7.6	Versicolor
3.5	9.3	Virginica
5.3	9.6	Virginica
4.5	1.9	Setosa
3.3	4.8	Versicolor
5.6	9.4	Versicolor
5.0	2.8	Setosa
3.6	8.6	Virginica
4.9	2.7	Setosa
7.7	5.2	Versicolor
7.6	4.9	Versicolor
5.0	8.9	Virginica
7.1	9.6	Virginica
3.1	6.9	Virginica
5.8	8.7	Virginica
2.7	7.8	Virginica
4.4	5.3	Versicolor
6.2	6.5	Versicolor
6.5	8.0	Virginica
7.7	9.2	Virginica
