sepal.length	variety
8.7	Virginica
10.8	Versicolor
7.7	Virginica
6.8	Setosa
7.6	Versicolor
7.0	Versicolor
11.2	Versicolor
6.0	Setosa
6.7	Versicolor
6.2	Versicolor
6.7	Versicolor
10.9	Virginica
9.9	Setosa
8.4	Setosa
8.9	Virginica
10.8	Virginica
9.3	Virginica
6.1	Setosa
7.4	Virginica
11.2	Versicolor
7.5	Versicolor
9.0	Virginica
6.1	Versicolor
6.9	Virginica
5.2	Setosa
8.7	Virginica
7.6	Versicolor
7.9	Versicolor
8.5	Versicolor
4.9	Setosa
6.8	Virginica
5.5	Setosa
8.6	Versicolor
5.0	Setosa
8.9	Setosa
10.3	Versicolor
8.2	Versicolor
9.2	Versicolor
10.1	Virginica
8.4	Virginica
5.7	Versicolor
10.0	Versicolor
5.9	Setosa
9.3	Setosa
4.9	Setosa
8.1	Versicolor
11.2	Virginica
11.4	Virginica
6.0	Setosa
8.1	Virginica
6.2	Versicolor
9.7	Setosa
7.6	Versicolor
7.1	Setosa
5.1	Setosa
6.3	Virginica
5.8	Virginica
8.9	Setosa
6.5	Virginica
5.4	Setosa
10.3	Versicolor
8.4	Virginica
7.2	Versicolor
9.8	Virginica
7.9	Versicolor
8.3	Setosa
8.3	Setosa
5.6	Setosa
6.7	Virginica
7.2	Virginica
11.2	Virginica
7.8	Setosa
8.6	Virginica
8.4	Virginica
8.0	Setosa
5.5	Setosa
7.0	Versicolor
8.4	Virginica
7.1	Setosa
6.0	Virginica
5.1	Setosa
6.5	Versicolor
6.8	Versicolor
9.2	Virginica
7.2	Setosa
10.3	Versicolor
11.1	Versicolor
6.6	Setosa
7.7	Virginica
5.5	Setosa
6.4	Virginica
6.3	Virginica
7.3	Setosa
9.4	Versicolor
8.5	Versicolor
10.2	Virginica
10.7	Virginica
7.2	Virginica
7.6	Virginica
9.2	Setosa
9.6	Versicolor
7.6	Setosa
7.3	Virginica
6.7	Setosa
9.0	Versicolor
