sepal.length	sepal.width	variety
9.9	6.4	Setosa
6.5	3.5	Virginica
6.8	5.2	Versicolor
7.0	5.7	Versicolor
10.9	3.1	Versicolor
6.4	7.6	Setosa
8.1	3.7	Setosa
5.9	4.9	Versicolor
6.1	7.0	Setosa
6.5	7.4	Setosa
7.3	3.9	Virginica
5.7	4.9	Setosa
4.8	6.0	Setosa
9.9	3.9	Setosa
6.1	5.0	Versicolor
6.1	2.8	Virginica
7.2	5.9	Virginica
8.1	3.8	Setosa
8.0	7.0	Setosa
6.7	5.3	Setosa
9.9	6.7	Setosa
6.6	4.7	Setosa
8.0	3.5	Setosa
6.8	7.1	Versicolor
7.0	2.3	Setosa
7.0	6.3	Setosa
10.2	4.4	Setosa
10.3	7.4	Virginica
8.5	6.9	Versicolor
7.6	5.0	Setosa
7.5	5.7	Virginica
6.2	4.7	Versicolor
6.4	4.2	Versicolor
8.4	6.8	Virginica
7.6	6.9	Setosa
9.3	4.3	Virginica
6.9	4.4	Versicolor
10.2	6.0	Versicolor
5.3	4.4	Setosa
8.4	4.1	Setosa
7.1	4.8	Versicolor
8.2	6.2	Setosa
6.8	5.5	Versicolor
8.8	7.5	Setosa
6.4	4.4	Setosa
11.2	7.6	Versicolor
9.0	6.8	Versicolor
9.3	5.7	Virginica
10.4	3.7	Virginica
7.0	3.2	Virginica
8.1	4.5	Virginica
9.0	6.7	Setosa
7.7	4.2	Setosa
7.7	5.1	Versicolor
9.1	7.1	Setosa
5.2	6.2	Versicolor
6.5	3.6	Versicolor
8.6	4.4	Versicolor
7.5	4.3	Versicolor
9.7	6.8	Virginica
6.2	7.6	Setosa
7.6	5.2	Versicolor
4.6	6.1	Setosa
8.2	5.6	Virginica
6.9	7.2	Virginica
9.0	4.4	Versicolor
7.0	8.7	Setosa
8.1	7.0	Virginica
6.2	7.4	Versicolor
7.6	5.5	Versicolor
6.3	8.5	Setosa
5.9	7.6	Setosa
7.6	6.6	Virginica
8.3	3.4	Setosa
6.7	5.8	Versicolor
7.6	7.0	Virginica
8.7	6.0	Virginica
10.5	3.4	Versicolor
8.1	8.3	Setosa
9.1	3.8	Setosa
7.7	5.0	Virginica
7.5	7.0	Virginica
6.9	6.2	Virginica
9.0	5.2	Versicolor
5.4	6.5	Virginica
6.9	3.3	Virginica
9.0	3.0	Versicolor
7.1	3.9	Versicolor
10.2	6.0	Virginica
6.1	6.0	Versicolor
6.1	5.4	Setosa
8.1	4.8	Setosa
7.7	6.1	Versicolor
7.4	7.9	Setosa
6.8	5.9	Virginica
8.2	7.4	Versicolor
5.8	6.5	Setosa
8.5	5.8	Versicolor
6.4	6.5	Versicolor
9.3	6.2	Setosa
8.9	6.1	Virginica
5.0	3.4	Setosa
7.2	7.6	Virginica
8.7	3.8	Virginica
9.0	6.7	Versicolor
