sepal.width	variety
3.9	Versicolor
6.1	Setosa
4.7	Setosa
7.5	Virginica
4.5	Versicolor
7.0	Versicolor
3.9	Versicolor
3.4	Versicolor
3.9	Versicolor
4.5	Setosa
6.0	Versicolor
3.2	Versicolor
4.8	Versicolor
3.0	Versicolor
6.5	Virginica
5.5	Virginica
6.5	Setosa
6.7	Versicolor
3.2	Virginica
7.2	Setosa
7.4	Virginica
7.3	Virginica
5.8	Versicolor
3.5	Setosa
7.9	Virginica
6.9	Versicolor
6.7	Virginica
6.8	Virginica
4.1	Setosa
3.5	Virginica
4.6	Setosa
7.9	Setosa
7.1	Virginica
6.0	Versicolor
3.8	Setosa
3.9	Versicolor
5.0	Virginica
4.2	Versicolor
4.3	Setosa
3.5	Versicolor
5.0	Versicolor
5.8	Setosa
3.4	Setosa
7.2	Setosa
4.0	Virginica
2.7	Virginica
4.2	Versicolor
3.3	Versicolor
3.5	Setosa
2.7	Versicolor
6.7	Versicolor
6.3	Setosa
5.9	Virginica
3.2	Versicolor
7.9	Setosa
4.0	Setosa
6.4	Setosa
6.6	Virginica
3.8	Virginica
6.5	Virginica
6.0	Virginica
5.4	Setosa
5.8	Virginica
7.0	Setosa
5.6	Setosa
4.3	Versicolor
2.6	Versicolor
3.6	Virginica
3.6	Setosa
3.5	Setosa
3.5	Virginica
6.9	Versicolor
6.1	Virginica
6.5	Setosa
2.9	Versicolor
3.6	Virginica
4.0	Versicolor
5.2	Virginica
4.2	Setosa
5.7	Setosa
7.9	Setosa
5.2	Setosa
4.1	Setosa
3.9	Setosa
2.2	Virginica
5.2	Setosa
6.3	Virginica
5.0	Setosa
5.2	Versicolor
3.9	Setosa
3.3	Virginica
2.8	Virginica
5.7	Versicolor
3.8	Setosa
5.8	Virginica
5.4	Versicolor
5.9	Setosa
5.0	Setosa
2.8	Virginica
7.3	Versicolor
6.0	Virginica
3.4	Virginica
6.3	Versicolor
6.0	Versicolor
5.0	Versicolor
