petal.width	variety
3.5	Versicolor
5.8	Virginica
4.2	Setosa
2.1	Setosa
4.2	Setosa
2.9	Versicolor
3.2	Setosa
2.4	Setosa
1.5	Versicolor
4.3	Versicolor
1.2	Setosa
4.7	Setosa
6.3	Virginica
6.0	Versicolor
4.7	Setosa
2.6	Virginica
2.7	Setosa
4.7	Virginica
3.9	Setosa
4.0	Virginica
6.3	Virginica
3.0	Versicolor
6.8	Virginica
4.2	Setosa
2.2	Setosa
0.4	Setosa
3.0	Versicolor
3.3	Setosa
5.8	Virginica
1.5	Setosa
6.0	Virginica
3.5	Versicolor
3.3	Virginica
5.8	Virginica
1.7	Setosa
4.0	Versicolor
4.9	Setosa
2.9	Setosa
3.8	Versicolor
5.8	Virginica
1.2	Setosa
1.8	Setosa
3.9	Versicolor
2.8	Setosa
1.2	Setosa
3.5	Versicolor
1.5	Versicolor
5.0	Virginica
3.6	Virginica
4.2	Versicolor
6.3	Virginica
1.5	Versicolor
5.0	Versicolor
6.1	Versicolor
2.2	Setosa
3.8	Setosa
2.6	Setosa
4.7	Versicolor
3.9	Virginica
3.2	Setosa
5.0	Virginica
4.7	Setosa
4.8	Versicolor
3.8	Versicolor
3.8	Virginica
1.1	Setosa
4.7	Setosa
6.3	Virginica
4.4	Versicolor
5.8	Versicolor
1.8	Virginica
2.7	Setosa
4.3	Versicolor
2.3	Versicolor
6.6	Virginica
6.9	Virginica
3.9	Versicolor
3.6	Versicolor
1.4	Virginica
0.2	Setosa
2.8	Virginica
2.0	Versicolor
6.4	Virginica
3.2	Virginica
5.3	Versicolor
1.1	Setosa
4.7	Setosa
2.5	Versicolor
5.7	Versicolor
0.2	Setosa
5.8	Virginica
3.0	Virginica
6.5	Virginica
4.0	Virginica
1.3	Versicolor
3.7	Setosa
1.9	Versicolor
3.6	Virginica
1.8	Versicolor
2.9	Versicolor
5.1	Setosa
4.2	Versicolor
2.3	Setosa
6.4	Virginica
4.7	Virginica
