petal.width	variety
4.7	Setosa
1.2	Setosa
3.2	Setosa
2.0	Versicolor
5.1	Virginica
3.3	Versicolor
4.8	Setosa
5.5	Virginica
4.8	Versicolor
3.3	Virginica
2.7	Setosa
1.4	Versicolor
4.0	Versicolor
2.2	Setosa
3.1	Virginica
5.3	Versicolor
4.8	Virginica
3.6	Setosa
3.9	Virginica
4.8	Setosa
2.4	Versicolor
4.2	Versicolor
3.8	Setosa
4.8	Versicolor
1.3	Versicolor
5.8	Virginica
3.6	Versicolor
2.5	Versicolor
5.8	Versicolor
5.9	Virginica
4.5	Virginica
4.1	Virginica
6.0	Versicolor
0.2	Setosa
0.1	Setosa
2.8	Versicolor
1.4	Versicolor
4.5	Versicolor
4.8	Versicolor
5.3	Virginica
5.2	Versicolor
3.1	Virginica
3.8	Virginica
5.4	Virginica
2.9	Versicolor
1.2	Versicolor
3.8	Virginica
4.3	Virginica
3.6	Setosa
3.8	Versicolor
4.6	Virginica
2.2	Setosa
4.5	Versicolor
1.7	Setosa
1.7	Setosa
4.7	Setosa
1.9	Virginica
4.9	Virginica
0.6	Setosa
2.3	Virginica
3.7	Setosa
1.4	Versicolor
5.6	Versicolor
2.0	Virginica
5.3	Virginica
4.4	Setosa
4.9	Setosa
2.8	Virginica
1.8	Versicolor
3.2	Setosa
4.0	Virginica
2.2	Setosa
1.7	Setosa
5.8	Virginica
4.8	Versicolor
2.0	Versicolor
2.1	Virginica
3.8	Virginica
0.7	Setosa
2.8	Setosa
0.4	Setosa
0.7	Setosa
4.4	Setosa
1.2	Setosa
5.5	Virginica
5.3	Virginica
4.1	Versicolor
1.3	Versicolor
4.8	Setosa
3.2	Setosa
1.2	Setosa
5.5	Versicolor
6.5	Virginica
5.3	Virginica
1.5	Versicolor
0.8	Setosa
4.6	Versicolor
5.7	Versicolor
4.0	Versicolor
1.8	Versicolor
6.3	Virginica
3.9	Virginica
4.6	Versicolor
4.7	Virginica
2.7	Setosa
