petal.length	variety
5.0	Versicolor
8.1	Virginica
6.9	Virginica
7.3	Versicolor
7.2	Virginica
5.3	Setosa
5.2	Versicolor
7.4	Virginica
3.4	Setosa
4.8	Versicolor
6.0	Setosa
9.9	Virginica
8.7	Versicolor
5.7	Setosa
9.1	Versicolor
10.2	Virginica
4.3	Setosa
7.4	Versicolor
6.8	Versicolor
4.0	Setosa
8.5	Versicolor
4.7	Versicolor
1.8	Setosa
8.5	Versicolor
3.4	Setosa
3.6	Setosa
4.8	Versicolor
10.2	Virginica
8.5	Versicolor
2.0	Setosa
6.2	Versicolor
2.4	Setosa
9.0	Virginica
5.3	Versicolor
1.5	Setosa
5.8	Virginica
4.6	Versicolor
5.7	Setosa
5.6	Versicolor
4.0	Versicolor
4.5	Setosa
7.1	Virginica
5.3	Setosa
2.6	Setosa
4.9	Setosa
4.5	Setosa
9.8	Virginica
5.7	Setosa
8.5	Virginica
9.1	Virginica
9.6	Virginica
7.7	Versicolor
1.9	Setosa
8.9	Virginica
5.5	Versicolor
2.1	Setosa
5.6	Setosa
1.3	Setosa
7.4	Versicolor
7.2	Versicolor
8.0	Virginica
7.1	Virginica
4.1	Setosa
5.7	Virginica
7.0	Versicolor
8.7	Versicolor
7.2	Virginica
5.1	Versicolor
4.9	Virginica
2.5	Setosa
8.5	Versicolor
2.4	Setosa
1.9	Setosa
4.9	Virginica
4.8	Virginica
5.1	Virginica
5.0	Versicolor
5.9	Virginica
10.6	Virginica
5.4	Versicolor
9.1	Virginica
5.5	Versicolor
5.0	Virginica
3.5	Setosa
5.9	Versicolor
4.5	Setosa
4.9	Versicolor
7.0	Virginica
4.9	Setosa
5.1	Setosa
4.9	Setosa
1.5	Setosa
8.6	Versicolor
4.6	Setosa
5.5	Setosa
1.8	Setosa
5.6	Virginica
10.8	Virginica
5.0	Virginica
7.6	Virginica
4.9	Setosa
6.6	Virginica
7.6	Virginica
5.1	Setosa
2.2	Setosa
