petal.length	variety
6.4	Versicolor
6.0	Setosa
9.6	Virginica
7.6	Virginica
2.9	Setosa
4.6	Versicolor
6.5	Versicolor
7.2	Versicolor
5.1	Virginica
5.5	Versicolor
6.2	Versicolor
5.8	Virginica
7.0	Virginica
5.4	Setosa
9.4	Virginica
6.4	Versicolor
7.0	Virginica
2.3	Setosa
9.0	Virginica
7.3	Versicolor
3.8	Setosa
10.1	Virginica
7.8	Virginica
9.0	Versicolor
4.9	Versicolor
7.6	Virginica
5.6	Virginica
7.8	Versicolor
5.9	Versicolor
5.3	Versicolor
4.0	Setosa
5.6	Setosa
10.1	Virginica
4.3	Versicolor
4.2	Setosa
1.5	Setosa
2.4	Setosa
5.4	Virginica
8.6	Virginica
6.1	Virginica
6.9	Virginica
8.8	Versicolor
10.1	Virginica
4.5	Setosa
7.6	Versicolor
1.7	Setosa
6.1	Setosa
7.8	Virginica
6.2	Versicolor
7.2	Virginica
5.3	Setosa
2.8	Setosa
5.8	Virginica
9.2	Virginica
6.0	Versicolor
5.5	Versicolor
2.0	Setosa
6.0	Setosa
5.4	Setosa
7.7	Versicolor
6.5	Versicolor
5.3	Versicolor
4.2	Versicolor
6.9	Virginica
4.9	Setosa
2.5	Setosa
6.8	Virginica
3.8	Setosa
8.1	Virginica
6.1	Setosa
7.5	Versicolor
3.4	Setosa
2.2	Setosa
6.8	Versicolor
6.9	Versicolor
5.4	Virginica
7.3	Virginica
6.5	Versicolor
5.3	Setosa
8.7	Virginica
4.6	Setosa
1.7	Setosa
6.4	Virginica
2.1	Setosa
7.5	Versicolor
7.5	Versicolor
9.5	Virginica
7.5	Versicolor
2.9	Setosa
7.5	Versicolor
4.7	Versicolor
5.5	Virginica
10.4	Virginica
5.6	Versicolor
4.9	Setosa
8.1	Versicolor
4.4	Versicolor
4.5	Setosa
9.2	Virginica
4.0	Setosa
5.7	Versicolor
3.5	Versicolor
4.9	Versicolor
6.1	Virginica
7.6	Virginica
