sepal.width	petal.length	petal.width	variety
4.9	3.7	1.5	Versicolor
5.9	6.9	2.8	Virginica
3.8	4.3	3.3	Setosa
7.6	2.4	2.1	Setosa
6.5	5.4	1.2	Setosa
3.0	7.7	2.5	Versicolor
6.7	3.8	2.2	Setosa
4.4	1.5	2.9	Setosa
6.9	2.4	1.7	Setosa
7.9	5.1	2.7	Setosa
7.2	5.9	1.7	Setosa
7.3	10.7	2.2	Virginica
4.4	9.6	6.3	Virginica
2.8	7.0	1.8	Versicolor
3.7	8.0	2.0	Versicolor
7.1	3.5	2.7	Setosa
6.5	7.4	2.9	Versicolor
5.8	8.8	3.9	Versicolor
4.4	3.8	4.4	Setosa
7.3	4.6	1.7	Setosa
6.8	7.0	3.8	Versicolor
3.7	7.5	4.8	Virginica
4.4	4.4	4.7	Setosa
6.8	8.1	4.9	Virginica
3.7	2.5	2.4	Setosa
7.4	8.1	3.8	Versicolor
4.9	1.5	2.2	Setosa
3.0	9.0	4.2	Versicolor
4.0	8.0	2.0	Versicolor
6.0	9.3	5.7	Virginica
4.3	8.5	3.3	Versicolor
3.5	6.6	3.3	Versicolor
4.8	6.9	2.0	Virginica
4.8	7.7	1.7	Versicolor
6.5	1.1	1.1	Setosa
4.5	8.2	5.0	Virginica
4.6	2.1	3.7	Setosa
5.0	5.5	5.1	Versicolor
5.7	5.1	4.1	Versicolor
4.0	9.4	5.3	Virginica
7.2	6.0	1.2	Setosa
5.4	7.5	2.5	Versicolor
7.2	5.6	0.7	Setosa
4.5	8.3	2.3	Virginica
2.5	8.9	5.5	Versicolor
4.3	5.6	4.2	Virginica
5.8	6.1	1.8	Versicolor
4.4	3.9	1.7	Setosa
3.7	6.7	5.8	Virginica
2.5	4.9	2.1	Versicolor
7.7	2.5	2.7	Setosa
6.3	5.2	5.1	Versicolor
6.5	7.8	6.1	Virginica
2.8	8.4	3.3	Versicolor
6.3	4.2	0.5	Setosa
5.0	2.0	0.7	Setosa
6.1	8.1	3.3	Virginica
3.5	10.6	6.3	Virginica
7.9	8.1	4.9	Virginica
6.3	9.3	1.8	Virginica
2.9	6.8	2.0	Versicolor
3.2	8.0	3.0	Versicolor
3.0	5.0	6.0	Versicolor
4.5	3.3	1.2	Setosa
4.3	3.9	3.7	Setosa
4.2	5.2	3.2	Setosa
6.6	4.0	2.0	Versicolor
6.0	1.2	3.2	Setosa
4.6	6.1	4.4	Virginica
4.2	7.2	1.4	Versicolor
3.8	3.5	2.8	Setosa
3.2	9.3	4.9	Virginica
7.6	9.5	3.8	Virginica
5.0	3.4	0.8	Setosa
4.0	2.3	3.3	Setosa
4.8	3.9	0.9	Setosa
6.6	1.0	1.2	Setosa
5.1	4.5	0.6	Setosa
3.5	10.0	3.1	Virginica
2.8	9.6	4.4	Virginica
4.8	8.4	5.0	Virginica
6.4	6.5	1.6	Versicolor
2.9	9.8	1.8	Virginica
3.2	3.8	0.2	Setosa
7.7	5.3	4.8	Versicolor
4.6	8.5	2.7	Versicolor
4.7	7.0	2.5	Versicolor
3.4	7.8	1.3	Versicolor
5.0	6.3	2.3	Virginica
4.5	4.6	0.7	Setosa
4.1	4.9	2.4	Versicolor
5.6	10.1	3.4	Virginica
5.5	8.1	5.9	Versicolor
3.8	8.6	2.0	Versicolor
5.8	6.2	7.0	Virginica
7.5	6.7	3.7	Versicolor
3.0	6.0	2.0	Virginica
4.5	7.9	5.6	Virginica
8.4	4.0	0.4	Setosa
3.1	8.9	3.7	Versicolor
5.6	6.0	4.6	Setosa
5.5	6.0	5.8	Virginica
3.7	6.1	2.9	Virginica
6.5	3.8	1.2	Setosa
5.1	6.6	7.0	Virginica
