sepal.width	variety
7.8	Virginica
4.9	Versicolor
4.5	Virginica
3.8	Versicolor
3.1	Versicolor
6.6	Virginica
4.9	Setosa
3.6	Versicolor
4.5	Versicolor
4.6	Setosa
4.6	Virginica
4.4	Versicolor
6.9	Setosa
4.9	Setosa
6.7	Virginica
7.2	Setosa
4.0	Setosa
3.1	Setosa
6.1	Versicolor
6.7	Versicolor
3.5	Virginica
7.5	Setosa
3.4	Virginica
2.4	Versicolor
6.2	Versicolor
6.5	Versicolor
5.2	Setosa
3.2	Versicolor
7.3	Setosa
7.4	Setosa
3.0	Virginica
3.3	Virginica
5.5	Setosa
5.4	Versicolor
6.9	Setosa
3.2	Setosa
5.5	Virginica
6.1	Setosa
7.0	Virginica
6.5	Versicolor
3.8	Versicolor
8.3	Setosa
5.7	Virginica
7.3	Setosa
5.3	Virginica
6.2	Versicolor
4.3	Versicolor
3.0	Setosa
4.4	Setosa
4.5	Setosa
4.8	Setosa
4.5	Versicolor
3.8	Virginica
6.2	Virginica
3.0	Setosa
3.3	Virginica
5.7	Setosa
3.4	Versicolor
3.4	Versicolor
7.6	Setosa
3.3	Versicolor
6.6	Virginica
5.2	Virginica
4.4	Setosa
7.9	Virginica
3.8	Virginica
6.0	Versicolor
5.1	Virginica
6.7	Versicolor
5.0	Virginica
4.7	Virginica
4.5	Virginica
3.5	Virginica
5.5	Versicolor
6.8	Setosa
3.5	Virginica
3.6	Versicolor
3.5	Virginica
7.9	Setosa
7.9	Setosa
6.0	Versicolor
7.1	Virginica
8.0	Setosa
6.9	Versicolor
7.3	Versicolor
4.6	Versicolor
7.1	Versicolor
6.9	Versicolor
4.0	Versicolor
7.4	Virginica
3.8	Virginica
6.5	Setosa
5.2	Versicolor
5.3	Virginica
2.8	Versicolor
3.9	Setosa
4.3	Versicolor
3.0	Virginica
6.3	Virginica
6.0	Setosa
2.3	Versicolor
3.5	Versicolor
7.2	Virginica
7.5	Versicolor
4.0	Virginica
