petal.length	variety
2.5	Setosa
6.6	Versicolor
9.0	Virginica
1.9	Setosa
1.9	Setosa
5.5	Versicolor
8.0	Versicolor
5.9	Versicolor
2.5	Setosa
1.4	Setosa
5.4	Versicolor
3.8	Setosa
3.4	Setosa
6.6	Virginica
9.0	Versicolor
3.5	Setosa
4.9	Virginica
6.2	Setosa
3.5	Setosa
8.0	Versicolor
3.6	Setosa
6.7	Versicolor
5.0	Versicolor
2.3	Setosa
2.5	Setosa
7.8	Versicolor
7.4	Virginica
9.0	Virginica
8.1	Virginica
9.1	Virginica
9.8	Virginica
2.0	Setosa
1.1	Setosa
6.8	Virginica
7.9	Versicolor
3.1	Setosa
10.3	Virginica
1.7	Setosa
2.4	Setosa
6.3	Virginica
7.1	Virginica
9.1	Virginica
3.2	Setosa
7.3	Versicolor
5.7	Versicolor
8.9	Virginica
8.0	Versicolor
9.9	Virginica
5.4	Versicolor
2.3	Setosa
3.3	Setosa
8.8	Versicolor
5.0	Versicolor
2.5	Setosa
7.6	Versicolor
2.0	Setosa
7.7	Virginica
2.6	Setosa
5.2	Versicolor
8.0	Versicolor
8.2	Versicolor
6.1	Versicolor
5.5	Versicolor
9.6	Virginica
1.4	Setosa
6.1	Virginica
8.6	Versicolor
8.4	Virginica
3.0	Setosa
2.8	Setosa
3.0	Setosa
8.7	Virginica
7.0	Versicolor
6.2	Setosa
4.7	Versicolor
8.3	Virginica
4.0	Setosa
6.0	Versicolor
1.9	Setosa
8.0	Versicolor
8.5	Virginica
8.6	Versicolor
8.2	Virginica
8.8	Virginica
9.6	Virginica
6.7	Versicolor
7.8	Versicolor
3.3	Setosa
7.6	Virginica
8.5	Virginica
3.9	Setosa
9.0	Virginica
4.9	Setosa
9.1	Virginica
2.9	Setosa
8.8	Versicolor
5.9	Setosa
5.1	Versicolor
8.8	Virginica
8.7	Virginica
7.1	Versicolor
3.7	Versicolor
7.9	Virginica
6.5	Versicolor
10.4	Virginica
