sepal.width	variety
4.1	Versicolor
3.4	Versicolor
7.3	Versicolor
4.0	Versicolor
3.2	Virginica
5.1	Virginica
6.3	Virginica
4.2	Versicolor
4.0	Versicolor
5.0	Setosa
3.2	Setosa
6.5	Versicolor
6.9	Setosa
3.0	Virginica
3.1	Setosa
3.6	Versicolor
6.4	Setosa
6.8	Virginica
7.0	Virginica
5.8	Versicolor
7.2	Virginica
7.6	Setosa
3.6	Versicolor
6.3	Virginica
5.7	Versicolor
4.3	Virginica
5.9	Setosa
7.4	Virginica
3.2	Virginica
4.3	Virginica
4.5	Virginica
3.0	Versicolor
5.4	Setosa
3.7	Setosa
5.1	Setosa
5.0	Setosa
4.7	Versicolor
3.1	Setosa
7.3	Virginica
3.4	Versicolor
8.3	Setosa
6.4	Virginica
3.2	Virginica
7.9	Setosa
7.5	Setosa
4.1	Setosa
5.8	Setosa
6.6	Virginica
4.5	Versicolor
4.0	Virginica
6.2	Versicolor
3.0	Versicolor
5.5	Setosa
7.2	Setosa
4.3	Versicolor
2.4	Versicolor
7.0	Virginica
7.3	Virginica
2.6	Virginica
3.9	Setosa
3.9	Versicolor
7.2	Setosa
5.5	Setosa
5.0	Versicolor
5.5	Virginica
5.3	Setosa
2.9	Virginica
7.0	Versicolor
4.5	Setosa
7.6	Versicolor
5.4	Setosa
3.8	Virginica
4.1	Versicolor
4.2	Virginica
7.0	Versicolor
5.0	Versicolor
2.3	Versicolor
7.5	Versicolor
7.9	Setosa
5.3	Setosa
7.0	Virginica
7.6	Versicolor
4.5	Setosa
8.4	Setosa
3.6	Virginica
8.0	Setosa
6.2	Versicolor
7.2	Setosa
7.3	Virginica
4.3	Setosa
4.3	Virginica
5.7	Setosa
3.7	Virginica
2.8	Versicolor
5.4	Versicolor
4.5	Virginica
5.3	Setosa
4.5	Setosa
3.5	Setosa
4.8	Versicolor
6.1	Setosa
7.0	Setosa
7.4	Virginica
2.5	Versicolor
7.2	Versicolor
