sepal.length	sepal.width	variety
9.2	4.5	Virginica
7.1	3.3	Setosa
10.7	6.6	Versicolor
7.2	5.6	Virginica
8.9	5.9	Setosa
8.8	7.0	Virginica
7.9	6.5	Versicolor
6.8	6.6	Versicolor
9.9	6.8	Virginica
9.6	5.5	Virginica
10.0	3.5	Virginica
8.6	3.6	Setosa
6.5	3.4	Versicolor
9.9	3.8	Virginica
5.9	7.1	Setosa
5.8	4.2	Virginica
7.0	4.0	Versicolor
6.7	5.6	Virginica
8.0	3.0	Virginica
9.3	5.9	Setosa
7.4	5.7	Setosa
7.6	5.4	Versicolor
8.4	6.0	Setosa
6.1	2.9	Versicolor
9.6	5.0	Setosa
5.5	5.8	Versicolor
7.9	5.2	Setosa
10.4	5.7	Versicolor
5.6	5.3	Setosa
5.0	7.5	Setosa
8.0	7.0	Setosa
7.8	5.2	Setosa
5.9	6.1	Setosa
7.8	4.8	Versicolor
12.4	3.8	Virginica
8.5	4.2	Virginica
7.5	5.8	Versicolor
8.7	3.6	Virginica
8.1	3.7	Setosa
9.8	4.0	Setosa
9.5	5.5	Virginica
8.9	4.1	Setosa
7.4	5.1	Versicolor
5.7	3.1	Versicolor
8.6	7.5	Versicolor
6.2	3.4	Setosa
8.0	3.0	Versicolor
8.8	4.4	Setosa
7.0	4.7	Setosa
8.9	4.2	Versicolor
9.3	3.8	Virginica
7.9	3.8	Virginica
5.1	7.8	Setosa
6.4	3.5	Virginica
12.1	6.5	Virginica
8.5	5.6	Versicolor
8.4	4.4	Versicolor
9.0	5.4	Setosa
8.0	4.7	Setosa
8.6	7.1	Virginica
10.9	5.1	Virginica
9.2	6.7	Virginica
10.5	6.7	Versicolor
10.4	6.4	Versicolor
6.4	6.5	Setosa
7.8	3.2	Virginica
9.8	5.2	Versicolor
4.7	5.2	Setosa
6.0	5.3	Setosa
8.8	7.5	Setosa
7.7	3.3	Virginica
9.0	4.4	Versicolor
6.3	3.2	Versicolor
6.3	5.8	Versicolor
7.3	3.0	Setosa
5.9	4.9	Setosa
5.6	6.8	Virginica
7.2	3.7	Setosa
7.7	5.0	Virginica
9.5	2.8	Versicolor
6.1	7.0	Versicolor
7.1	3.1	Setosa
9.9	4.5	Virginica
6.5	5.2	Virginica
6.0	3.4	Versicolor
10.8	5.2	Virginica
9.2	3.3	Virginica
6.2	5.4	Setosa
5.6	4.5	Versicolor
9.4	5.0	Versicolor
9.5	7.0	Setosa
9.2	6.0	Versicolor
7.5	5.5	Setosa
9.9	5.9	Setosa
8.7	2.5	Virginica
7.9	3.2	Virginica
10.3	2.8	Virginica
10.0	3.2	Versicolor
8.9	5.2	Virginica
8.4	7.1	Virginica
11.2	6.8	Virginica
8.5	5.2	Versicolor
8.9	4.9	Setosa
9.2	6.5	Virginica
9.6	5.7	Setosa
