sepal.width	variety
5.0	Setosa
6.9	Setosa
7.2	Setosa
4.6	Versicolor
5.3	Versicolor
6.8	Versicolor
8.4	Setosa
7.5	Virginica
7.2	Versicolor
7.3	Virginica
4.5	Setosa
5.6	Virginica
4.8	Virginica
4.3	Versicolor
3.6	Versicolor
3.4	Versicolor
4.7	Versicolor
5.8	Versicolor
6.1	Setosa
4.9	Versicolor
5.0	Versicolor
4.2	Setosa
2.8	Virginica
2.6	Versicolor
5.5	Setosa
7.0	Versicolor
3.3	Setosa
7.4	Setosa
7.2	Virginica
5.5	Versicolor
6.5	Virginica
4.9	Virginica
4.9	Versicolor
7.0	Versicolor
4.7	Virginica
5.0	Versicolor
4.8	Virginica
4.5	Virginica
3.7	Virginica
4.3	Setosa
3.3	Virginica
7.2	Setosa
4.0	Virginica
5.2	Versicolor
7.5	Virginica
5.8	Setosa
7.3	Versicolor
5.0	Virginica
3.7	Versicolor
4.1	Setosa
6.3	Virginica
7.5	Virginica
4.6	Setosa
6.3	Setosa
5.8	Setosa
2.8	Virginica
5.3	Versicolor
3.4	Versicolor
6.5	Virginica
6.8	Versicolor
5.9	Versicolor
5.3	Virginica
4.0	Setosa
6.1	Virginica
7.0	Setosa
5.9	Virginica
4.0	Setosa
5.5	Setosa
5.2	Setosa
4.0	Virginica
7.2	Setosa
4.2	Virginica
3.9	Versicolor
5.7	Setosa
6.7	Virginica
4.2	Virginica
5.7	Versicolor
5.9	Setosa
3.5	Versicolor
8.6	Setosa
7.1	Setosa
6.2	Virginica
4.4	Versicolor
8.5	Setosa
4.9	Setosa
2.7	Versicolor
6.5	Versicolor
5.4	Setosa
6.8	Versicolor
4.1	Virginica
7.9	Setosa
6.5	Versicolor
5.1	Virginica
5.3	Virginica
6.4	Versicolor
3.2	Setosa
2.4	Versicolor
3.6	Setosa
4.8	Virginica
7.6	Setosa
6.9	Setosa
3.5	Versicolor
7.6	Versicolor
3.5	Versicolor
7.4	Versicolor
