sepal.length	sepal.width	petal.length	variety
6.0	7.8	1.9	Setosa
5.5	6.5	4.8	Setosa
9.1	7.2	5.5	Setosa
10.5	3.4	9.0	Versicolor
9.7	3.5	6.0	Setosa
9.4	6.9	5.2	Setosa
6.5	6.8	6.1	Versicolor
6.1	6.0	5.9	Versicolor
10.8	4.4	8.1	Virginica
7.8	6.6	3.1	Setosa
11.2	3.0	5.0	Versicolor
7.8	5.7	7.9	Versicolor
8.1	4.5	5.4	Setosa
10.3	3.8	6.4	Versicolor
8.5	2.7	7.1	Versicolor
7.9	4.5	3.3	Setosa
6.3	3.3	6.0	Virginica
8.2	6.5	6.0	Virginica
8.2	3.8	4.7	Setosa
8.8	3.3	5.6	Virginica
8.9	8.3	10.9	Virginica
9.2	3.2	6.5	Versicolor
8.2	4.5	7.7	Versicolor
7.0	5.4	5.5	Setosa
8.4	6.0	4.5	Versicolor
8.4	5.7	8.2	Virginica
8.4	6.6	1.5	Setosa
5.5	4.5	5.3	Setosa
9.1	4.3	3.0	Setosa
10.6	3.0	5.4	Virginica
7.6	7.5	7.1	Virginica
6.3	2.7	7.6	Versicolor
7.5	5.2	8.0	Versicolor
11.2	6.8	8.2	Virginica
6.3	4.6	7.0	Versicolor
7.6	2.8	7.9	Virginica
8.5	6.9	4.6	Setosa
4.9	5.2	1.8	Setosa
9.1	6.1	1.5	Setosa
8.2	3.1	6.2	Versicolor
5.5	2.4	5.2	Versicolor
9.4	7.6	4.4	Setosa
10.7	2.8	5.3	Virginica
9.6	2.7	6.7	Versicolor
10.3	3.3	8.6	Virginica
8.3	6.5	4.6	Setosa
6.7	6.1	7.1	Virginica
10.2	6.5	6.8	Virginica
7.7	4.7	7.4	Versicolor
8.1	6.0	7.1	Versicolor
7.5	3.9	6.0	Versicolor
7.9	7.6	9.1	Virginica
9.2	6.8	8.2	Virginica
10.3	7.3	5.8	Versicolor
9.6	2.8	4.5	Versicolor
5.7	3.4	3.4	Setosa
9.5	3.0	6.3	Virginica
9.5	3.0	2.1	Setosa
6.2	6.6	6.0	Setosa
7.8	5.7	2.0	Setosa
6.3	3.0	4.9	Versicolor
8.7	7.5	6.3	Virginica
9.6	5.0	4.5	Versicolor
6.3	4.0	5.2	Setosa
7.5	4.8	4.8	Versicolor
10.4	7.3	9.1	Virginica
7.0	2.8	5.8	Setosa
7.8	6.7	6.6	Virginica
9.6	5.8	4.9	Setosa
6.1	6.0	4.0	Versicolor
8.7	6.8	5.6	Versicolor
7.8	6.9	5.9	Setosa
8.7	5.5	6.1	Virginica
6.9	5.7	7.8	Virginica
8.9	3.7	8.0	Versicolor
8.7	3.7	2.3	Setosa
9.5	5.1	6.9	Versicolor
9.0	5.0	5.0	Versicolor
8.6	6.8	5.7	Versicolor
8.1	5.8	2.6	Setosa
8.5	6.4	4.8	Versicolor
7.9	5.1	3.0	Setosa
5.5	7.7	4.9	Setosa
7.9	3.6	6.9	Virginica
6.7	6.8	7.7	Virginica
7.6	4.5	5.9	Virginica
5.9	8.4	2.8	Setosa
6.5	7.0	8.3	Virginica
6.8	4.2	9.1	Virginica
7.1	4.6	3.5	Setosa
5.8	7.9	2.1	Setosa
8.3	2.9	9.8	Virginica
7.3	4.0	7.5	Virginica
6.3	6.0	3.4	Setosa
5.5	6.5	3.5	Versicolor
9.8	3.8	8.7	Versicolor
8.3	4.0	1.4	Setosa
10.3	5.2	8.9	Virginica
6.4	6.5	5.0	Virginica
6.7	4.9	8.2	Versicolor
9.5	7.7	9.1	Virginica
6.9	6.1	8.5	Virginica
7.0	3.0	5.7	Virginica
7.7	4.2	3.1	Setosa
8.7	5.8	8.7	Virginica
