sepal.width	variety
3.0	Virginica
4.0	Versicolor
5.5	Virginica
6.8	Virginica
7.8	Setosa
2.9	Versicolor
5.6	Setosa
5.4	Setosa
4.8	Virginica
4.3	Setosa
7.0	Virginica
7.2	Virginica
6.2	Setosa
3.0	Virginica
3.0	Setosa
5.3	Virginica
3.9	Setosa
5.4	Setosa
4.4	Versicolor
6.9	Setosa
7.7	Setosa
7.7	Versicolor
6.9	Setosa
3.5	Versicolor
3.0	Setosa
5.2	Versicolor
5.8	Virginica
8.0	Setosa
4.1	Setosa
8.1	Virginica
7.5	Versicolor
4.1	Versicolor
6.0	Setosa
4.5	Versicolor
3.7	Virginica
5.8	Virginica
7.0	Setosa
2.8	Virginica
6.5	Virginica
4.5	Setosa
3.4	Setosa
4.1	Versicolor
4.7	Virginica
3.4	Versicolor
5.3	Setosa
6.2	Setosa
5.5	Setosa
7.3	Virginica
7.7	Setosa
4.8	Versicolor
3.7	Virginica
4.0	Virginica
4.9	Versicolor
5.2	Setosa
7.2	Setosa
6.5	Virginica
3.5	Setosa
3.2	Virginica
7.6	Virginica
6.3	Virginica
3.4	Setosa
5.5	Versicolor
6.3	Versicolor
6.1	Versicolor
4.8	Virginica
4.8	Versicolor
4.6	Setosa
3.3	Virginica
3.5	Setosa
3.5	Virginica
4.0	Virginica
4.1	Virginica
2.2	Versicolor
4.9	Virginica
6.8	Setosa
6.9	Virginica
7.2	Virginica
6.5	Virginica
4.5	Versicolor
6.8	Setosa
4.8	Versicolor
4.1	Virginica
5.6	Versicolor
4.3	Versicolor
7.6	Virginica
5.3	Versicolor
8.0	Setosa
4.7	Versicolor
2.4	Versicolor
7.0	Virginica
7.0	Virginica
7.5	Versicolor
3.3	Setosa
8.4	Setosa
3.6	Virginica
4.5	Setosa
5.5	Versicolor
6.5	Virginica
5.3	Versicolor
3.3	Versicolor
7.1	Setosa
6.0	Versicolor
4.4	Setosa
3.2	Versicolor
4.5	Virginica
