sepal.length	variety
8.5	Setosa
6.6	Virginica
8.5	Versicolor
8.4	Virginica
6.8	Virginica
7.4	Virginica
9.4	Virginica
11.2	Virginica
10.0	Virginica
6.4	Versicolor
7.7	Virginica
4.6	Setosa
8.1	Versicolor
9.2	Virginica
6.6	Versicolor
6.9	Setosa
6.8	Setosa
9.2	Setosa
7.9	Versicolor
5.7	Versicolor
5.7	Setosa
10.2	Virginica
7.3	Versicolor
7.9	Versicolor
4.3	Setosa
10.3	Versicolor
9.7	Setosa
5.5	Versicolor
5.2	Setosa
9.3	Virginica
8.1	Virginica
8.5	Setosa
9.0	Setosa
7.7	Versicolor
5.5	Versicolor
8.1	Versicolor
10.8	Versicolor
6.0	Setosa
7.1	Versicolor
9.7	Versicolor
8.4	Versicolor
5.3	Setosa
6.6	Versicolor
9.2	Versicolor
8.4	Setosa
5.1	Setosa
8.8	Virginica
8.2	Virginica
6.4	Setosa
6.4	Setosa
6.2	Setosa
9.1	Versicolor
8.7	Virginica
8.3	Virginica
10.2	Virginica
6.1	Versicolor
6.7	Virginica
8.1	Setosa
7.9	Virginica
6.1	Versicolor
7.3	Versicolor
11.1	Virginica
8.1	Versicolor
5.0	Setosa
5.9	Setosa
7.1	Setosa
9.0	Versicolor
7.1	Versicolor
5.1	Setosa
4.9	Setosa
6.4	Versicolor
5.7	Setosa
7.9	Setosa
9.8	Versicolor
7.2	Virginica
8.9	Virginica
7.5	Versicolor
5.4	Setosa
7.0	Setosa
7.8	Virginica
8.2	Virginica
8.5	Versicolor
6.1	Versicolor
9.8	Setosa
8.6	Virginica
10.8	Virginica
8.7	Versicolor
11.9	Virginica
8.4	Versicolor
6.9	Setosa
7.2	Virginica
4.9	Virginica
5.8	Setosa
6.8	Setosa
6.3	Setosa
8.1	Setosa
10.8	Virginica
10.5	Versicolor
9.5	Versicolor
10.5	Virginica
10.9	Virginica
6.5	Setosa
6.5	Versicolor
9.6	Setosa
7.7	Versicolor
