petal.length	petal.width	variety
1.5	3.2	Setosa
5.4	2.2	Setosa
6.8	2.8	Virginica
8.9	2.5	Versicolor
5.0	3.2	Virginica
8.5	2.5	Versicolor
8.7	6.5	Virginica
5.9	1.2	Setosa
6.9	3.8	Virginica
8.4	2.3	Versicolor
8.2	5.0	Virginica
3.7	1.2	Setosa
6.7	3.2	Versicolor
2.5	1.7	Setosa
3.9	3.6	Setosa
2.0	4.1	Setosa
1.8	3.2	Setosa
6.9	4.5	Virginica
4.8	0.2	Setosa
9.2	6.3	Virginica
3.9	2.2	Setosa
5.5	3.0	Versicolor
6.0	5.5	Virginica
9.2	4.6	Virginica
2.4	3.7	Setosa
5.7	2.8	Virginica
4.4	2.8	Setosa
7.0	4.0	Versicolor
5.4	5.5	Versicolor
4.7	1.9	Versicolor
7.0	5.8	Virginica
5.5	2.7	Setosa
6.0	3.2	Setosa
6.6	4.0	Versicolor
3.8	4.7	Setosa
7.6	4.0	Virginica
3.7	4.0	Versicolor
6.5	5.3	Versicolor
9.0	2.5	Versicolor
6.8	3.7	Virginica
6.7	4.3	Versicolor
1.5	2.9	Setosa
5.1	4.6	Setosa
10.0	3.3	Virginica
9.3	2.1	Virginica
5.4	4.3	Setosa
8.2	1.5	Versicolor
7.6	6.8	Virginica
2.6	0.4	Setosa
5.6	6.0	Virginica
9.0	5.0	Versicolor
7.1	4.8	Versicolor
7.6	6.7	Virginica
8.3	2.8	Virginica
7.6	6.8	Virginica
9.1	2.9	Virginica
2.0	0.1	Setosa
4.2	2.5	Versicolor
5.5	1.7	Versicolor
1.3	4.3	Setosa
3.9	4.2	Setosa
7.4	4.2	Versicolor
9.6	4.6	Virginica
5.1	2.2	Setosa
9.3	5.9	Versicolor
6.5	1.8	Versicolor
4.2	4.5	Setosa
5.0	4.3	Versicolor
9.3	1.8	Virginica
8.1	4.4	Virginica
7.8	1.5	Versicolor
7.2	1.6	Versicolor
2.2	3.4	Setosa
7.4	5.4	Versicolor
4.5	2.3	Setosa
9.2	4.7	Virginica
3.1	1.7	Setosa
5.6	2.1	Versicolor
10.3	4.3	Virginica
5.1	4.9	Versicolor
8.5	1.5	Versicolor
8.3	5.3	Versicolor
5.6	4.8	Versicolor
5.4	0.8	Setosa
3.5	3.7	Setosa
4.3	1.6	Versicolor
2.2	0.3	Setosa
2.4	0.6	Setosa
6.5	1.6	Versicolor
6.4	2.0	Virginica
8.4	2.4	Versicolor
7.6	3.3	Virginica
5.3	4.3	Virginica
3.9	3.1	Versicolor
6.0	4.0	Versicolor
9.5	4.5	Virginica
4.0	1.3	Versicolor
8.6	6.4	Virginica
2.9	1.7	Setosa
10.6	3.4	Virginica
4.1	5.8	Versicolor
4.5	2.2	Versicolor
8.2	3.7	Versicolor
8.1	4.8	Versicolor
4.8	1.5	Versicolor
