sepal.width	variety
8.9	Setosa
6.8	Virginica
5.0	Setosa
4.6	Versicolor
3.7	Setosa
4.3	Setosa
5.7	Setosa
2.9	Versicolor
3.9	Versicolor
3.5	Versicolor
5.3	Versicolor
7.4	Setosa
4.1	Setosa
6.9	Setosa
8.3	Setosa
4.0	Virginica
5.7	Virginica
4.0	Setosa
6.7	Virginica
3.7	Versicolor
4.8	Versicolor
3.8	Virginica
6.1	Setosa
4.7	Versicolor
6.5	Virginica
3.9	Virginica
3.4	Versicolor
6.4	Setosa
4.0	Setosa
7.3	Virginica
6.5	Setosa
7.1	Setosa
6.3	Setosa
8.2	Setosa
6.7	Virginica
7.3	Virginica
2.6	Versicolor
6.4	Versicolor
5.0	Virginica
7.2	Setosa
4.9	Setosa
6.5	Versicolor
5.6	Setosa
3.9	Setosa
3.2	Setosa
2.8	Versicolor
6.4	Versicolor
6.1	Setosa
8.3	Virginica
7.0	Virginica
4.8	Virginica
7.0	Versicolor
4.8	Versicolor
7.5	Virginica
4.0	Versicolor
7.0	Setosa
6.7	Versicolor
3.9	Versicolor
5.2	Virginica
7.0	Virginica
5.6	Setosa
6.9	Setosa
4.5	Setosa
5.4	Setosa
6.5	Virginica
2.5	Virginica
3.2	Virginica
7.7	Setosa
5.3	Virginica
7.8	Virginica
3.2	Versicolor
5.9	Setosa
6.2	Versicolor
6.6	Virginica
6.4	Virginica
4.9	Versicolor
7.5	Versicolor
7.2	Virginica
7.5	Versicolor
6.3	Setosa
6.2	Virginica
4.7	Versicolor
2.6	Versicolor
5.8	Versicolor
5.3	Versicolor
3.5	Virginica
4.0	Setosa
8.3	Setosa
5.0	Virginica
8.0	Setosa
5.0	Versicolor
6.3	Virginica
5.5	Virginica
3.0	Versicolor
7.5	Virginica
2.6	Versicolor
3.7	Virginica
3.5	Versicolor
3.1	Virginica
6.1	Setosa
4.0	Setosa
3.5	Setosa
4.4	Versicolor
7.8	Setosa
3.6	Virginica
