sepal.length	variety
10.6	Versicolor
6.2	Setosa
8.0	Versicolor
7.0	Setosa
11.2	Versicolor
7.5	Setosa
6.3	Setosa
8.9	Setosa
8.0	Versicolor
6.7	Virginica
6.8	Virginica
5.4	Versicolor
4.4	Setosa
7.3	Versicolor
6.8	Virginica
6.4	Setosa
8.1	Setosa
10.7	Virginica
10.3	Versicolor
9.7	Versicolor
7.0	Virginica
8.8	Virginica
5.7	Setosa
10.1	Versicolor
10.1	Versicolor
8.8	Versicolor
7.9	Setosa
10.2	Versicolor
9.3	Setosa
8.0	Versicolor
10.1	Versicolor
5.5	Versicolor
8.2	Versicolor
7.4	Virginica
6.8	Setosa
9.4	Setosa
5.1	Versicolor
8.6	Versicolor
8.9	Virginica
10.2	Virginica
10.5	Virginica
7.6	Versicolor
7.1	Setosa
6.9	Virginica
9.7	Virginica
10.3	Virginica
11.9	Virginica
7.6	Versicolor
7.8	Versicolor
8.5	Setosa
7.9	Setosa
9.1	Versicolor
9.7	Versicolor
9.4	Setosa
9.4	Setosa
10.3	Versicolor
11.5	Versicolor
8.4	Virginica
7.5	Setosa
7.1	Virginica
5.9	Versicolor
7.2	Virginica
10.8	Virginica
6.0	Versicolor
5.9	Virginica
5.1	Setosa
7.4	Versicolor
8.3	Virginica
9.4	Setosa
9.1	Versicolor
7.0	Setosa
9.5	Versicolor
7.1	Setosa
8.9	Virginica
7.7	Virginica
8.6	Setosa
9.6	Setosa
9.7	Setosa
8.6	Virginica
7.7	Versicolor
10.2	Virginica
9.1	Setosa
7.9	Setosa
6.7	Setosa
8.7	Virginica
7.3	Setosa
8.9	Virginica
10.0	Virginica
6.0	Setosa
9.2	Virginica
9.3	Virginica
10.2	Versicolor
9.4	Versicolor
8.9	Setosa
5.7	Virginica
11.7	Virginica
9.9	Virginica
10.2	Versicolor
9.3	Setosa
8.0	Versicolor
8.9	Virginica
11.2	Virginica
5.4	Versicolor
6.6	Versicolor
11.0	Virginica
