petal.length	petal.width	variety
9.3	1.9	Versicolor
5.2	1.7	Setosa
5.6	1.8	Virginica
9.2	5.0	Virginica
7.4	2.6	Virginica
6.7	2.0	Versicolor
9.0	2.5	Versicolor
4.6	3.2	Setosa
6.0	4.0	Versicolor
6.2	1.2	Versicolor
7.3	3.5	Versicolor
5.9	1.6	Versicolor
2.9	2.2	Setosa
9.8	5.3	Virginica
7.3	4.0	Versicolor
7.6	2.9	Virginica
6.3	4.8	Versicolor
4.9	4.5	Virginica
6.7	4.1	Versicolor
1.5	0.9	Setosa
10.1	5.0	Virginica
1.9	1.1	Setosa
2.9	4.7	Setosa
8.1	5.0	Versicolor
7.7	6.0	Virginica
8.4	6.8	Virginica
7.9	5.8	Virginica
6.6	4.4	Virginica
5.9	4.5	Versicolor
6.0	5.7	Versicolor
4.0	3.0	Versicolor
9.3	2.3	Versicolor
6.6	4.4	Virginica
4.4	3.2	Setosa
6.3	4.8	Virginica
2.4	1.8	Setosa
8.6	3.3	Virginica
6.8	5.8	Versicolor
6.2	5.5	Virginica
6.0	1.7	Setosa
9.0	5.5	Versicolor
7.8	1.8	Virginica
6.3	3.6	Versicolor
6.6	4.7	Virginica
4.0	2.1	Versicolor
7.4	4.2	Versicolor
5.7	2.7	Setosa
8.8	6.3	Virginica
7.2	5.3	Virginica
8.1	3.0	Virginica
1.3	4.3	Setosa
7.0	6.4	Virginica
1.3	1.9	Setosa
5.2	3.0	Versicolor
10.2	6.2	Virginica
8.1	4.9	Virginica
4.9	4.7	Setosa
2.7	1.8	Setosa
7.5	1.5	Versicolor
2.3	4.7	Setosa
8.4	5.9	Versicolor
6.5	3.3	Versicolor
6.1	4.5	Versicolor
3.0	2.8	Setosa
4.5	3.6	Versicolor
2.7	5.0	Setosa
6.4	0.9	Setosa
6.9	5.8	Virginica
5.2	5.2	Versicolor
6.0	5.7	Virginica
1.8	3.2	Setosa
5.2	2.3	Virginica
1.6	3.7	Setosa
1.9	2.3	Setosa
2.1	4.4	Setosa
4.3	4.7	Setosa
2.9	2.7	Setosa
6.7	1.3	Versicolor
9.8	4.2	Virginica
6.2	3.9	Versicolor
1.9	3.7	Setosa
5.6	2.7	Setosa
5.0	2.2	Setosa
5.5	0.6	Setosa
7.5	4.5	Versicolor
4.9	5.7	Versicolor
3.5	1.6	Setosa
7.6	6.6	Virginica
7.1	2.0	Virginica
9.9	4.5	Virginica
4.5	3.0	Versicolor
4.9	5.9	Versicolor
6.5	2.0	Virginica
6.4	4.4	Versicolor
9.0	6.3	Virginica
6.0	3.5	Virginica
5.4	1.8	Setosa
2.2	1.4	Setosa
4.5	2.8	Versicolor
5.1	4.3	Versicolor
2.5	4.4	Setosa
8.6	2.4	Virginica
1.7	2.7	Setosa
7.8	5.6	Virginica
10.4	5.1	Virginica
