sepal.length	sepal.width	variety
7.3	6.5	Setosa
6.0	4.2	Virginica
5.0	4.4	Setosa
8.0	4.5	Virginica
5.6	4.0	Setosa
6.4	5.2	Setosa
6.5	2.9	Versicolor
8.3	6.7	Virginica
6.1	6.0	Versicolor
7.0	3.0	Versicolor
11.9	3.8	Virginica
7.4	6.3	Virginica
8.7	4.8	Virginica
8.8	3.3	Virginica
10.6	4.4	Versicolor
6.8	5.3	Versicolor
6.6	6.4	Setosa
8.9	4.1	Setosa
5.4	7.4	Setosa
8.1	3.4	Setosa
11.6	7.0	Virginica
7.8	3.1	Versicolor
7.7	3.8	Virginica
5.4	5.1	Setosa
5.5	8.0	Setosa
11.2	7.0	Virginica
7.7	7.6	Virginica
6.3	5.2	Versicolor
9.1	7.0	Versicolor
10.2	3.2	Versicolor
8.5	6.0	Setosa
7.0	7.1	Versicolor
8.7	4.8	Versicolor
8.9	6.9	Setosa
5.1	4.3	Setosa
5.8	7.2	Setosa
10.8	6.3	Versicolor
6.9	4.9	Setosa
11.2	3.5	Virginica
6.9	5.3	Virginica
7.9	6.2	Virginica
7.5	3.5	Virginica
8.3	4.5	Setosa
6.3	5.7	Virginica
9.0	4.3	Versicolor
8.6	5.2	Setosa
10.4	6.6	Virginica
7.5	6.7	Setosa
5.2	5.4	Setosa
9.6	6.3	Versicolor
8.7	7.0	Versicolor
9.6	6.5	Versicolor
8.6	7.8	Setosa
8.9	5.3	Virginica
6.5	6.9	Versicolor
8.5	4.8	Setosa
5.0	3.2	Setosa
11.0	5.2	Virginica
7.7	6.5	Setosa
9.9	6.1	Versicolor
7.0	7.5	Setosa
9.9	4.5	Versicolor
10.9	4.2	Virginica
7.8	3.4	Setosa
9.3	5.0	Virginica
5.4	7.1	Setosa
10.2	5.6	Virginica
8.2	6.7	Versicolor
7.6	5.3	Setosa
5.8	3.4	Setosa
5.3	3.0	Setosa
6.1	3.5	Versicolor
10.6	7.5	Virginica
8.7	8.1	Setosa
6.3	7.0	Versicolor
9.6	7.5	Setosa
7.8	2.8	Virginica
8.7	3.2	Setosa
5.6	7.0	Versicolor
9.7	4.9	Versicolor
9.8	2.3	Versicolor
5.8	5.0	Setosa
10.2	4.7	Virginica
7.7	6.0	Virginica
7.5	3.9	Versicolor
6.7	6.5	Virginica
6.6	4.6	Setosa
7.9	6.4	Versicolor
10.8	6.7	Virginica
6.3	4.2	Virginica
5.0	6.3	Versicolor
7.5	7.0	Virginica
10.2	3.6	Versicolor
10.5	5.2	Versicolor
8.8	7.1	Setosa
7.9	6.2	Versicolor
10.0	6.5	Versicolor
6.3	3.8	Virginica
9.7	6.3	Virginica
7.5	3.5	Setosa
7.6	3.8	Virginica
8.9	7.6	Virginica
6.3	5.4	Virginica
10.1	5.8	Versicolor
10.0	2.8	Versicolor
