petal.length	petal.width	variety
3.5	2.2	Setosa
8.6	3.0	Virginica
10.0	4.8	Virginica
6.1	1.2	Setosa
5.6	4.7	Setosa
5.9	5.4	Versicolor
5.5	0.4	Setosa
7.3	5.8	Versicolor
6.8	5.8	Virginica
8.5	2.8	Versicolor
3.9	0.6	Setosa
8.1	4.0	Virginica
6.2	4.0	Versicolor
8.4	4.5	Virginica
1.5	4.1	Setosa
3.7	4.5	Setosa
5.7	0.8	Setosa
2.4	0.3	Setosa
6.3	3.3	Virginica
4.9	2.7	Setosa
7.6	2.9	Versicolor
5.9	0.4	Setosa
3.9	3.2	Setosa
8.1	5.1	Virginica
7.6	4.3	Versicolor
4.6	3.7	Setosa
2.6	1.2	Setosa
2.7	0.7	Setosa
3.5	0.2	Setosa
8.9	4.4	Versicolor
4.7	5.3	Versicolor
6.4	3.6	Versicolor
9.0	3.2	Versicolor
2.9	2.2	Setosa
6.8	4.8	Versicolor
7.1	5.3	Virginica
8.7	1.4	Versicolor
5.4	3.7	Setosa
2.5	0.2	Setosa
4.4	4.7	Setosa
2.5	4.4	Setosa
9.6	3.9	Virginica
2.0	1.3	Setosa
8.5	6.3	Virginica
4.1	4.7	Setosa
4.3	2.3	Setosa
5.8	2.4	Versicolor
1.6	4.1	Setosa
6.9	3.0	Versicolor
7.3	2.5	Versicolor
9.6	6.3	Virginica
10.1	6.3	Virginica
5.5	1.8	Virginica
4.5	4.1	Versicolor
4.4	2.2	Setosa
7.2	2.5	Virginica
2.4	4.7	Setosa
9.1	2.3	Versicolor
6.5	4.5	Versicolor
5.7	0.2	Setosa
8.9	2.8	Virginica
8.1	3.9	Virginica
6.1	4.4	Virginica
8.7	6.1	Virginica
5.6	3.4	Setosa
1.3	0.7	Setosa
9.3	5.6	Virginica
5.2	1.9	Versicolor
6.1	4.9	Virginica
9.4	3.8	Virginica
3.5	1.7	Setosa
5.0	1.7	Setosa
4.5	5.3	Versicolor
2.2	3.9	Setosa
9.6	2.4	Virginica
3.5	0.1	Setosa
6.3	5.5	Versicolor
5.4	3.8	Setosa
4.0	1.8	Versicolor
6.6	5.1	Virginica
3.4	3.7	Setosa
6.5	5.0	Versicolor
5.8	0.2	Setosa
5.7	4.0	Virginica
7.4	2.3	Virginica
5.4	2.8	Versicolor
4.8	2.6	Versicolor
7.0	4.2	Virginica
4.5	4.5	Versicolor
3.1	4.6	Setosa
9.1	3.0	Virginica
8.8	6.3	Virginica
10.1	5.7	Virginica
7.3	4.8	Virginica
2.3	2.2	Setosa
7.0	3.0	Versicolor
7.5	1.0	Versicolor
4.2	4.3	Versicolor
4.8	3.4	Setosa
7.9	5.6	Virginica
9.1	2.5	Versicolor
7.6	3.5	Versicolor
6.3	4.9	Virginica
5.0	5.5	Versicolor
5.0	1.5	Virginica
