sepal.length	sepal.width	variety
8.1	6.6	Setosa
12.1	7.0	Virginica
6.4	5.1	Setosa
10.4	5.8	Virginica
10.7	3.5	Versicolor
6.0	3.7	Versicolor
6.1	8.0	Setosa
7.2	6.1	Virginica
7.0	3.3	Setosa
8.4	7.2	Setosa
5.5	6.1	Setosa
10.5	6.5	Virginica
6.2	3.7	Versicolor
6.1	3.8	Setosa
7.7	8.3	Virginica
10.3	5.8	Virginica
7.4	3.4	Setosa
7.0	6.9	Setosa
9.3	6.3	Virginica
6.8	6.1	Versicolor
10.4	4.8	Virginica
7.1	6.0	Setosa
7.9	3.2	Setosa
9.8	3.2	Virginica
7.5	7.4	Versicolor
9.9	5.9	Versicolor
11.2	6.8	Virginica
10.1	5.3	Versicolor
10.1	4.8	Virginica
7.8	5.3	Virginica
10.8	6.8	Versicolor
11.0	4.5	Virginica
7.6	6.4	Versicolor
8.0	4.0	Versicolor
6.4	3.8	Virginica
9.6	6.0	Versicolor
9.7	4.1	Versicolor
8.2	4.4	Setosa
9.7	5.1	Setosa
8.6	6.4	Setosa
8.6	2.9	Versicolor
8.4	4.6	Setosa
6.2	3.5	Virginica
9.9	5.1	Virginica
9.4	3.6	Virginica
6.4	7.5	Setosa
10.9	5.2	Virginica
8.7	7.4	Virginica
10.1	3.0	Versicolor
8.0	5.7	Setosa
8.2	5.6	Versicolor
8.4	7.6	Virginica
9.1	5.1	Virginica
4.8	5.6	Setosa
10.0	6.7	Versicolor
10.2	4.3	Virginica
5.9	3.5	Versicolor
6.3	4.0	Setosa
8.3	6.9	Setosa
8.3	4.7	Virginica
7.5	6.9	Versicolor
6.6	4.8	Versicolor
9.7	6.7	Virginica
7.0	8.7	Setosa
11.7	3.8	Virginica
10.0	5.3	Versicolor
9.5	4.2	Virginica
8.4	6.2	Versicolor
9.2	5.5	Virginica
7.2	3.7	Setosa
8.5	4.2	Virginica
7.8	7.0	Setosa
5.5	3.8	Setosa
8.8	4.0	Virginica
6.0	5.1	Versicolor
9.6	8.3	Setosa
5.2	5.5	Setosa
5.5	5.0	Setosa
4.3	4.5	Setosa
8.6	4.8	Setosa
4.6	3.9	Setosa
9.9	2.7	Virginica
6.0	4.5	Virginica
8.3	3.8	Versicolor
8.7	7.8	Setosa
6.1	5.7	Setosa
10.8	2.9	Virginica
9.6	3.5	Virginica
8.7	3.4	Setosa
8.7	6.5	Versicolor
7.1	5.3	Setosa
9.0	3.7	Versicolor
6.9	5.0	Virginica
8.6	3.4	Versicolor
10.2	6.6	Virginica
9.4	5.7	Virginica
7.4	5.9	Versicolor
6.7	2.8	Virginica
7.8	4.2	Virginica
9.0	5.9	Setosa
6.8	7.2	Versicolor
9.7	7.1	Versicolor
5.6	3.5	Versicolor
6.8	5.0	Versicolor
4.9	7.1	Setosa
