petal.length	petal.width	variety
5.1	3.9	Setosa
4.7	2.5	Versicolor
5.7	1.7	Setosa
3.9	2.7	Setosa
6.2	2.0	Versicolor
7.4	3.4	Versicolor
5.8	2.4	Versicolor
10.2	3.7	Virginica
3.4	4.7	Setosa
6.5	3.3	Versicolor
6.6	6.8	Virginica
7.5	4.3	Versicolor
3.9	2.7	Setosa
6.5	2.0	Versicolor
5.9	1.1	Versicolor
5.0	0.9	Setosa
1.4	0.6	Setosa
6.1	2.9	Virginica
9.1	2.9	Virginica
1.3	2.2	Setosa
9.7	4.5	Virginica
5.5	2.2	Setosa
7.0	2.2	Versicolor
4.0	2.2	Setosa
8.7	1.7	Versicolor
3.5	0.7	Setosa
4.2	2.8	Versicolor
5.7	1.2	Versicolor
4.4	1.2	Setosa
8.7	3.5	Versicolor
1.4	0.7	Setosa
9.0	6.3	Virginica
4.6	3.2	Setosa
5.9	6.3	Virginica
9.6	6.1	Virginica
3.0	0.7	Setosa
4.0	2.7	Setosa
8.5	2.1	Virginica
4.5	3.2	Setosa
5.7	4.0	Virginica
6.9	4.9	Versicolor
8.6	2.3	Virginica
6.4	4.8	Virginica
3.5	0.7	Setosa
5.1	3.2	Setosa
4.6	1.1	Setosa
4.4	3.9	Setosa
4.8	2.8	Versicolor
8.7	4.3	Virginica
7.9	2.2	Versicolor
7.7	3.9	Versicolor
7.1	3.9	Virginica
5.6	1.3	Versicolor
5.3	2.1	Versicolor
1.6	1.2	Setosa
4.8	4.8	Virginica
6.1	6.1	Virginica
4.6	3.0	Versicolor
4.7	3.2	Setosa
5.5	3.9	Virginica
5.0	5.8	Versicolor
9.5	7.0	Virginica
2.3	2.9	Setosa
1.9	1.3	Setosa
5.2	1.3	Versicolor
4.5	2.6	Versicolor
2.8	2.7	Setosa
9.6	1.9	Virginica
6.6	2.5	Virginica
7.5	3.0	Versicolor
8.5	6.2	Versicolor
5.4	4.4	Versicolor
5.0	1.6	Versicolor
8.4	4.0	Virginica
7.3	1.8	Versicolor
5.2	3.0	Setosa
5.8	4.7	Virginica
7.1	1.0	Versicolor
7.0	4.0	Versicolor
7.0	1.5	Virginica
5.5	2.5	Versicolor
6.6	2.8	Versicolor
5.0	5.0	Versicolor
8.9	1.5	Versicolor
9.1	5.1	Versicolor
6.1	3.3	Versicolor
6.6	2.8	Versicolor
5.7	1.4	Versicolor
1.6	4.2	Setosa
5.4	1.8	Setosa
6.6	4.9	Virginica
10.0	3.8	Virginica
5.3	4.3	Setosa
8.8	2.8	Virginica
9.3	5.6	Virginica
4.0	3.4	Setosa
6.1	3.5	Virginica
8.4	3.7	Versicolor
5.9	2.1	Virginica
4.4	1.2	Setosa
5.5	5.5	Versicolor
9.0	5.0	Versicolor
5.1	1.8	Virginica
1.9	0.3	Setosa
7.8	6.4	Virginica
