sepal.width	variety
7.1	Setosa
4.3	Versicolor
4.8	Setosa
3.7	Versicolor
5.5	Versicolor
6.6	Setosa
2.2	Versicolor
5.0	Setosa
4.9	Setosa
5.7	Virginica
6.7	Setosa
4.0	Virginica
3.1	Setosa
4.7	Virginica
4.9	Versicolor
3.3	Versicolor
5.4	Versicolor
7.3	Versicolor
7.7	Setosa
3.8	Virginica
4.6	Virginica
6.7	Setosa
3.0	Versicolor
4.3	Virginica
6.2	Virginica
3.8	Virginica
6.3	Versicolor
5.5	Virginica
6.1	Setosa
7.6	Virginica
3.3	Virginica
7.2	Setosa
2.8	Virginica
7.4	Setosa
3.2	Virginica
2.7	Virginica
6.5	Versicolor
6.3	Setosa
5.2	Versicolor
3.9	Versicolor
4.3	Setosa
5.0	Virginica
6.8	Virginica
2.9	Versicolor
5.7	Setosa
3.2	Versicolor
4.7	Versicolor
5.5	Versicolor
3.5	Versicolor
7.9	Virginica
7.5	Virginica
7.2	Virginica
7.7	Virginica
3.7	Virginica
4.6	Versicolor
6.4	Setosa
6.0	Virginica
4.0	Versicolor
4.7	Versicolor
3.0	Virginica
3.3	Virginica
7.5	Versicolor
6.5	Setosa
5.6	Virginica
7.4	Virginica
5.8	Setosa
7.9	Setosa
4.3	Virginica
3.9	Setosa
7.3	Virginica
7.1	Virginica
6.7	Setosa
4.7	Versicolor
6.9	Setosa
6.9	Versicolor
3.4	Setosa
8.2	Setosa
5.7	Setosa
6.8	Versicolor
6.5	Setosa
6.0	Versicolor
5.5	Virginica
7.8	Virginica
6.6	Virginica
4.5	Virginica
2.7	Versicolor
3.0	Setosa
6.4	Versicolor
5.9	Virginica
2.9	Versicolor
5.8	Setosa
2.9	Versicolor
4.5	Virginica
7.1	Virginica
5.6	Setosa
6.9	Versicolor
6.5	Setosa
4.9	Setosa
3.7	Setosa
5.5	Setosa
6.7	Versicolor
4.8	Virginica
4.4	Versicolor
6.5	Virginica
7.5	Versicolor
