sepal.width	variety
7.0	Setosa
5.0	Versicolor
4.5	Setosa
7.4	Setosa
4.6	Setosa
7.2	Versicolor
4.2	Setosa
7.7	Virginica
3.0	Setosa
5.8	Virginica
6.3	Virginica
7.7	Versicolor
3.5	Versicolor
7.5	Setosa
3.2	Virginica
6.0	Setosa
7.2	Versicolor
5.9	Versicolor
6.8	Setosa
5.0	Virginica
3.8	Setosa
7.5	Virginica
6.2	Versicolor
8.4	Setosa
5.5	Virginica
4.2	Virginica
4.9	Versicolor
5.9	Virginica
5.3	Virginica
5.8	Setosa
4.8	Setosa
7.0	Virginica
3.5	Versicolor
2.4	Versicolor
6.5	Virginica
3.7	Versicolor
5.6	Versicolor
4.0	Versicolor
6.9	Setosa
5.9	Virginica
7.3	Versicolor
3.8	Setosa
7.4	Setosa
5.5	Versicolor
3.3	Versicolor
3.6	Versicolor
6.5	Setosa
7.5	Versicolor
7.7	Setosa
3.0	Versicolor
5.5	Virginica
6.7	Virginica
7.9	Setosa
6.6	Setosa
7.2	Setosa
6.5	Setosa
7.8	Versicolor
4.0	Versicolor
7.2	Virginica
4.1	Virginica
6.4	Versicolor
6.4	Setosa
3.9	Versicolor
4.0	Setosa
4.7	Versicolor
4.2	Setosa
7.1	Versicolor
6.9	Versicolor
5.3	Versicolor
4.8	Virginica
5.8	Versicolor
6.5	Virginica
6.3	Virginica
7.2	Versicolor
5.1	Setosa
7.7	Setosa
7.6	Setosa
6.8	Virginica
7.4	Setosa
6.8	Virginica
2.7	Virginica
4.8	Virginica
2.7	Versicolor
3.5	Versicolor
5.3	Versicolor
2.5	Versicolor
6.4	Virginica
4.6	Virginica
6.0	Setosa
7.2	Setosa
7.1	Virginica
4.4	Setosa
3.9	Setosa
5.5	Setosa
3.5	Virginica
4.7	Setosa
2.6	Virginica
7.0	Setosa
6.1	Versicolor
7.3	Virginica
7.8	Virginica
7.7	Virginica
7.4	Versicolor
4.6	Setosa
5.0	Virginica
