sepal.width	variety
4.4	Versicolor
5.1	Virginica
7.2	Virginica
3.5	Setosa
3.5	Setosa
4.3	Versicolor
3.3	Virginica
2.2	Versicolor
4.7	Setosa
5.3	Versicolor
3.2	Versicolor
3.3	Virginica
6.5	Setosa
5.0	Virginica
4.5	Virginica
3.6	Setosa
2.4	Versicolor
4.0	Versicolor
7.5	Setosa
3.8	Virginica
3.4	Setosa
5.0	Versicolor
5.0	Virginica
4.8	Virginica
4.0	Virginica
5.1	Setosa
3.8	Virginica
3.9	Setosa
4.2	Virginica
3.6	Virginica
5.5	Virginica
3.5	Setosa
6.7	Versicolor
3.5	Setosa
6.2	Setosa
6.7	Setosa
5.6	Setosa
2.7	Versicolor
3.7	Setosa
7.5	Setosa
5.6	Setosa
5.7	Virginica
3.5	Virginica
4.4	Versicolor
5.5	Virginica
4.4	Setosa
7.6	Virginica
5.0	Virginica
6.1	Virginica
2.8	Versicolor
7.0	Versicolor
7.6	Setosa
6.0	Versicolor
5.8	Setosa
4.5	Virginica
6.0	Versicolor
7.2	Setosa
7.9	Setosa
5.2	Setosa
3.8	Versicolor
6.7	Virginica
4.7	Virginica
6.9	Setosa
6.7	Virginica
3.3	Versicolor
4.2	Virginica
5.2	Versicolor
5.2	Setosa
7.0	Virginica
4.4	Virginica
3.6	Virginica
6.3	Setosa
4.5	Virginica
4.0	Setosa
5.6	Versicolor
4.5	Versicolor
6.1	Versicolor
6.4	Versicolor
6.4	Setosa
7.0	Virginica
4.2	Versicolor
5.7	Versicolor
4.9	Versicolor
5.2	Virginica
5.9	Setosa
7.9	Virginica
7.0	Setosa
7.6	Versicolor
8.2	Setosa
5.1	Versicolor
2.4	Versicolor
2.8	Virginica
6.4	Setosa
3.6	Virginica
6.5	Versicolor
4.3	Versicolor
6.3	Virginica
6.1	Setosa
4.4	Virginica
5.1	Versicolor
3.8	Setosa
3.5	Virginica
5.3	Virginica
6.3	Virginica
6.3	Versicolor
