sepal.width	variety
4.7	Virginica
3.4	Setosa
6.4	Setosa
3.6	Versicolor
3.1	Setosa
3.9	Versicolor
4.2	Setosa
6.7	Virginica
7.4	Setosa
3.2	Virginica
5.3	Virginica
4.5	Setosa
3.9	Versicolor
6.9	Versicolor
5.8	Virginica
2.5	Virginica
3.9	Versicolor
5.9	Versicolor
6.8	Versicolor
4.8	Virginica
5.7	Setosa
3.6	Versicolor
7.2	Virginica
6.7	Setosa
8.6	Setosa
3.0	Virginica
4.6	Setosa
7.9	Setosa
6.3	Virginica
7.5	Versicolor
2.8	Versicolor
6.4	Virginica
7.6	Virginica
5.3	Versicolor
4.4	Setosa
6.2	Versicolor
7.0	Versicolor
6.9	Setosa
4.0	Setosa
6.1	Virginica
4.3	Virginica
7.0	Versicolor
6.7	Setosa
6.4	Versicolor
3.0	Virginica
7.0	Setosa
5.5	Virginica
3.5	Versicolor
6.1	Virginica
6.8	Setosa
2.4	Versicolor
7.0	Setosa
2.5	Virginica
6.6	Versicolor
4.9	Versicolor
3.3	Setosa
6.1	Versicolor
6.3	Virginica
6.9	Setosa
5.3	Versicolor
7.2	Virginica
3.7	Versicolor
3.5	Setosa
5.5	Virginica
5.7	Virginica
7.2	Setosa
3.3	Versicolor
2.8	Virginica
7.0	Setosa
3.2	Versicolor
7.5	Virginica
7.3	Setosa
7.3	Virginica
5.2	Setosa
3.7	Versicolor
7.0	Versicolor
3.0	Versicolor
7.0	Setosa
6.5	Virginica
3.5	Virginica
6.7	Setosa
7.0	Versicolor
5.1	Setosa
5.4	Virginica
6.7	Versicolor
4.0	Virginica
5.0	Versicolor
2.8	Setosa
5.6	Virginica
3.0	Versicolor
4.8	Versicolor
7.5	Setosa
3.7	Setosa
4.8	Setosa
6.2	Versicolor
2.8	Virginica
7.0	Setosa
6.8	Setosa
2.7	Virginica
2.6	Versicolor
5.9	Setosa
7.9	Setosa
6.1	Setosa
4.8	Versicolor
7.5	Virginica
