petal.length	variety
6.4	Versicolor
8.1	Virginica
4.3	Versicolor
10.1	Virginica
8.0	Versicolor
5.6	Versicolor
6.0	Virginica
2.4	Setosa
4.5	Versicolor
5.5	Virginica
4.3	Setosa
5.5	Setosa
7.0	Versicolor
8.9	Versicolor
1.5	Setosa
4.1	Setosa
8.2	Versicolor
5.7	Versicolor
8.9	Versicolor
7.9	Versicolor
8.1	Virginica
10.3	Virginica
5.1	Virginica
1.9	Setosa
3.8	Setosa
7.1	Versicolor
9.2	Virginica
1.4	Setosa
9.2	Virginica
8.6	Virginica
6.8	Virginica
3.5	Setosa
7.0	Versicolor
7.9	Virginica
2.0	Setosa
7.5	Virginica
5.3	Setosa
8.1	Virginica
7.2	Virginica
7.7	Versicolor
7.3	Versicolor
6.8	Versicolor
7.4	Versicolor
6.2	Versicolor
8.0	Versicolor
3.9	Setosa
10.3	Virginica
9.9	Virginica
5.0	Setosa
3.4	Setosa
6.3	Versicolor
7.7	Versicolor
5.9	Versicolor
6.0	Versicolor
3.9	Setosa
6.1	Versicolor
3.0	Setosa
2.4	Setosa
7.4	Versicolor
5.3	Virginica
4.9	Setosa
8.6	Versicolor
10.7	Virginica
5.1	Setosa
6.6	Virginica
4.4	Setosa
9.2	Virginica
5.7	Versicolor
4.4	Setosa
7.0	Versicolor
5.2	Virginica
5.4	Setosa
4.5	Setosa
9.1	Virginica
1.7	Setosa
7.4	Versicolor
7.0	Virginica
7.6	Versicolor
6.6	Virginica
2.3	Setosa
5.5	Versicolor
5.5	Setosa
10.6	Virginica
6.0	Versicolor
1.7	Setosa
5.6	Virginica
3.1	Setosa
5.6	Virginica
5.2	Versicolor
4.6	Setosa
5.5	Virginica
2.0	Setosa
4.6	Setosa
6.3	Virginica
6.6	Virginica
7.5	Versicolor
4.2	Setosa
8.1	Versicolor
8.6	Virginica
10.6	Virginica
8.9	Virginica
5.4	Setosa
7.5	Versicolor
2.5	Setosa
4.5	Setosa
