sepal.length	sepal.width	variety
6.9	5.1	Virginica
7.5	7.6	Setosa
7.3	7.9	Setosa
7.8	6.3	Versicolor
6.5	5.4	Setosa
8.5	5.2	Versicolor
8.4	3.6	Virginica
10.7	4.1	Virginica
5.7	4.0	Virginica
9.1	4.3	Versicolor
6.9	3.3	Virginica
8.8	2.9	Virginica
7.5	5.0	Versicolor
5.6	4.9	Versicolor
6.3	4.0	Setosa
6.5	3.5	Setosa
6.5	3.1	Versicolor
8.8	5.5	Setosa
6.9	5.1	Setosa
9.6	5.5	Versicolor
4.5	6.8	Setosa
9.2	7.1	Versicolor
7.7	7.8	Setosa
6.4	5.0	Setosa
9.6	4.3	Setosa
9.6	5.9	Setosa
10.2	2.7	Versicolor
4.7	4.2	Setosa
5.8	7.2	Versicolor
5.7	8.6	Setosa
6.4	6.2	Virginica
8.0	2.5	Versicolor
8.9	2.4	Versicolor
8.7	3.5	Virginica
8.8	6.2	Virginica
7.1	6.3	Setosa
10.0	6.7	Versicolor
9.0	4.0	Virginica
9.2	2.7	Versicolor
9.7	4.9	Setosa
6.9	5.0	Virginica
6.9	3.3	Virginica
6.5	5.7	Setosa
10.1	3.5	Virginica
7.0	3.8	Versicolor
7.1	6.5	Virginica
8.6	5.5	Versicolor
9.0	3.7	Virginica
6.8	3.3	Virginica
6.7	7.5	Versicolor
8.3	7.0	Setosa
8.6	4.3	Setosa
8.9	4.9	Setosa
9.1	7.0	Virginica
8.1	6.5	Setosa
7.8	5.6	Versicolor
9.8	7.4	Virginica
6.7	6.5	Setosa
8.6	5.0	Versicolor
6.6	6.4	Versicolor
9.5	4.0	Setosa
6.9	5.2	Versicolor
7.0	3.4	Versicolor
9.8	3.7	Virginica
10.8	3.5	Virginica
9.8	6.7	Virginica
9.2	3.6	Virginica
8.7	6.8	Virginica
4.9	5.2	Setosa
10.3	5.8	Versicolor
9.6	7.0	Versicolor
8.2	3.8	Virginica
10.5	6.7	Versicolor
5.4	3.9	Setosa
10.7	5.3	Virginica
9.4	5.6	Setosa
5.4	7.4	Setosa
9.3	6.0	Versicolor
9.1	7.2	Versicolor
7.7	5.6	Versicolor
5.5	6.0	Setosa
7.1	4.8	Virginica
10.8	6.3	Versicolor
7.6	3.9	Setosa
8.2	5.6	Versicolor
8.3	7.0	Virginica
8.4	3.6	Setosa
10.4	5.0	Versicolor
10.1	5.3	Versicolor
6.2	3.4	Virginica
8.5	5.0	Virginica
6.0	6.9	Versicolor
5.1	5.7	Setosa
8.7	3.8	Versicolor
6.9	7.4	Versicolor
5.8	4.0	Setosa
10.7	4.2	Virginica
8.7	5.3	Virginica
10.6	7.1	Virginica
9.3	6.7	Virginica
9.2	6.0	Virginica
4.6	5.1	Setosa
7.0	6.7	Virginica
8.5	6.9	Versicolor
9.4	4.7	Virginica
