sepal.width	variety
3.5	Setosa
7.3	Virginica
4.8	Virginica
5.0	Versicolor
5.7	Virginica
3.0	Versicolor
5.2	Virginica
6.1	Setosa
8.3	Virginica
3.5	Virginica
4.8	Virginica
7.9	Setosa
4.4	Virginica
3.0	Setosa
4.7	Setosa
3.6	Versicolor
6.4	Setosa
3.3	Virginica
6.9	Versicolor
4.3	Versicolor
2.8	Virginica
3.8	Setosa
4.1	Setosa
4.3	Versicolor
7.3	Virginica
6.2	Virginica
5.3	Virginica
7.7	Setosa
4.3	Versicolor
7.6	Virginica
7.0	Setosa
3.9	Setosa
2.2	Versicolor
6.4	Versicolor
3.4	Versicolor
5.0	Versicolor
3.3	Versicolor
5.4	Setosa
8.0	Setosa
3.3	Versicolor
5.0	Setosa
2.9	Versicolor
2.9	Versicolor
3.9	Versicolor
5.8	Setosa
3.4	Setosa
4.3	Virginica
2.9	Versicolor
5.0	Virginica
7.5	Virginica
3.0	Versicolor
5.2	Versicolor
6.7	Versicolor
3.0	Setosa
6.8	Setosa
5.0	Versicolor
4.7	Virginica
8.5	Setosa
5.8	Setosa
3.6	Setosa
3.7	Versicolor
6.5	Versicolor
7.1	Virginica
6.3	Virginica
5.7	Versicolor
3.1	Versicolor
4.2	Setosa
4.5	Versicolor
5.8	Versicolor
7.4	Setosa
8.0	Setosa
6.9	Versicolor
3.7	Setosa
6.5	Virginica
5.8	Virginica
6.1	Versicolor
4.0	Versicolor
3.0	Virginica
6.4	Virginica
6.2	Setosa
3.0	Versicolor
3.2	Virginica
7.6	Virginica
4.5	Virginica
4.9	Setosa
4.7	Setosa
5.3	Virginica
7.0	Versicolor
5.7	Versicolor
5.0	Virginica
6.8	Versicolor
5.9	Setosa
5.3	Virginica
4.0	Setosa
7.1	Versicolor
5.6	Versicolor
5.2	Virginica
7.0	Virginica
4.7	Versicolor
4.2	Versicolor
4.0	Virginica
7.0	Versicolor
4.4	Virginica
5.8	Setosa
3.5	Virginica
