sepal.width	petal.length	variety
5.2	5.1	Virginica
3.4	8.1	Versicolor
6.1	7.5	Virginica
4.8	6.6	Virginica
7.1	3.5	Setosa
6.0	8.6	Virginica
3.0	5.6	Setosa
3.2	6.5	Versicolor
2.9	2.4	Setosa
6.3	9.6	Virginica
6.5	5.0	Virginica
3.4	8.6	Virginica
5.8	7.8	Versicolor
3.2	7.6	Versicolor
6.9	5.0	Setosa
5.0	4.4	Versicolor
5.8	4.9	Setosa
6.5	8.3	Virginica
4.3	8.5	Versicolor
4.9	3.7	Setosa
5.9	5.8	Setosa
4.6	8.1	Virginica
3.2	2.2	Setosa
5.1	5.5	Setosa
2.3	6.5	Versicolor
4.9	6.0	Setosa
5.0	9.6	Virginica
3.7	3.8	Setosa
4.5	4.6	Setosa
3.2	7.8	Versicolor
4.6	2.5	Setosa
7.6	5.0	Setosa
6.9	6.0	Setosa
6.7	5.9	Setosa
7.0	8.5	Versicolor
4.4	10.3	Virginica
2.7	6.5	Versicolor
7.9	8.9	Virginica
3.5	6.4	Versicolor
5.6	2.6	Setosa
7.3	6.2	Versicolor
2.6	6.0	Versicolor
4.0	6.6	Virginica
3.2	6.2	Virginica
3.3	7.1	Virginica
5.8	2.3	Setosa
7.3	6.1	Setosa
5.9	7.8	Versicolor
5.5	6.9	Versicolor
5.9	2.2	Setosa
3.1	9.6	Virginica
7.5	3.9	Setosa
5.0	6.1	Versicolor
3.5	6.5	Virginica
3.2	2.1	Setosa
3.3	9.2	Virginica
7.9	2.0	Setosa
6.0	2.6	Setosa
6.5	9.4	Virginica
5.0	4.2	Versicolor
3.9	5.4	Setosa
5.1	5.5	Setosa
5.5	9.0	Versicolor
3.4	6.2	Versicolor
4.1	2.4	Setosa
4.7	8.2	Versicolor
6.0	6.0	Versicolor
7.6	4.4	Versicolor
5.5	4.7	Versicolor
7.3	5.1	Versicolor
5.0	5.3	Setosa
4.3	4.9	Virginica
6.7	5.6	Virginica
2.7	6.9	Virginica
7.0	2.8	Setosa
6.7	6.0	Setosa
3.1	5.0	Versicolor
3.5	6.3	Virginica
2.5	7.0	Versicolor
4.8	4.9	Setosa
3.2	6.4	Virginica
7.0	5.4	Setosa
6.3	9.0	Versicolor
7.9	2.6	Setosa
7.2	2.8	Setosa
4.2	7.6	Versicolor
6.9	8.1	Versicolor
2.5	5.8	Virginica
7.6	9.4	Versicolor
5.8	6.6	Virginica
3.9	7.7	Versicolor
5.8	5.4	Versicolor
5.2	5.6	Virginica
5.2	3.0	Setosa
8.5	4.2	Setosa
7.5	7.6	Versicolor
7.8	6.7	Virginica
6.2	7.5	Virginica
7.4	4.4	Setosa
3.6	6.9	Virginica
4.1	8.6	Virginica
6.0	8.4	Virginica
6.8	10.5	Virginica
5.7	6.0	Versicolor
6.9	10.1	Virginica
