sepal.width	petal.length	variety
3.7	3.8	Setosa
4.9	8.8	Virginica
4.8	9.2	Virginica
3.4	2.4	Setosa
3.8	5.3	Versicolor
3.9	8.0	Versicolor
6.5	5.4	Setosa
5.3	5.2	Versicolor
6.7	4.9	Setosa
2.8	4.5	Versicolor
2.5	7.5	Virginica
6.6	6.0	Versicolor
3.6	5.5	Setosa
7.2	4.5	Setosa
2.9	6.2	Versicolor
4.4	3.0	Setosa
6.9	8.6	Virginica
6.2	4.5	Versicolor
3.0	9.6	Virginica
4.0	5.0	Versicolor
4.0	5.5	Virginica
7.8	6.0	Setosa
5.0	6.4	Versicolor
5.9	5.4	Virginica
6.8	5.6	Virginica
5.3	8.9	Virginica
7.8	3.7	Setosa
2.3	5.5	Versicolor
3.5	2.4	Setosa
3.8	1.3	Setosa
6.8	1.6	Setosa
7.5	4.8	Virginica
4.4	4.5	Setosa
6.5	3.1	Setosa
6.6	8.1	Virginica
5.7	2.0	Setosa
3.6	5.5	Setosa
7.5	6.2	Virginica
6.3	6.4	Setosa
6.3	3.2	Setosa
4.0	9.5	Versicolor
4.9	4.6	Setosa
4.7	3.9	Setosa
3.0	6.0	Versicolor
6.4	7.1	Versicolor
3.2	2.3	Setosa
6.1	5.0	Setosa
4.5	6.0	Virginica
7.5	5.1	Virginica
7.2	10.4	Virginica
6.5	5.5	Versicolor
6.0	9.6	Virginica
4.0	8.0	Virginica
5.1	3.9	Setosa
6.0	5.4	Setosa
3.5	5.9	Setosa
6.2	7.3	Virginica
2.3	6.9	Versicolor
5.2	6.6	Virginica
4.7	5.2	Versicolor
3.9	4.3	Versicolor
7.6	5.0	Setosa
6.8	7.2	Versicolor
7.4	3.4	Setosa
4.1	7.9	Versicolor
5.8	8.7	Virginica
5.4	4.2	Versicolor
4.1	5.9	Versicolor
3.4	6.8	Versicolor
6.0	3.8	Setosa
4.9	2.5	Setosa
5.0	10.4	Virginica
6.5	4.1	Versicolor
4.7	2.7	Setosa
6.2	4.6	Setosa
4.5	8.7	Versicolor
3.7	8.5	Virginica
3.8	5.3	Versicolor
6.5	7.4	Versicolor
5.7	5.9	Versicolor
6.7	6.0	Setosa
5.4	4.7	Setosa
2.8	9.1	Virginica
6.3	7.7	Virginica
6.0	3.0	Versicolor
3.7	8.6	Versicolor
4.9	8.1	Virginica
4.6	3.4	Setosa
7.2	8.6	Virginica
7.3	8.6	Virginica
6.6	1.6	Setosa
3.0	5.8	Virginica
6.7	8.8	Virginica
6.5	5.0	Setosa
5.6	9.6	Virginica
6.9	8.7	Versicolor
6.5	8.0	Virginica
6.0	9.8	Virginica
4.2	7.9	Virginica
4.6	5.0	Versicolor
6.3	6.6	Versicolor
6.6	5.5	Virginica
5.7	6.0	Versicolor
5.3	5.0	Versicolor
6.5	1.4	Setosa
