sepal.width	variety
3.3	Setosa
5.0	Virginica
6.6	Setosa
4.5	Setosa
4.1	Setosa
7.1	Versicolor
7.5	Versicolor
6.2	Virginica
5.2	Versicolor
6.4	Versicolor
4.3	Versicolor
6.8	Virginica
3.6	Virginica
4.6	Setosa
7.9	Setosa
2.9	Virginica
7.5	Setosa
3.2	Setosa
5.9	Versicolor
3.6	Versicolor
7.1	Setosa
3.2	Versicolor
3.8	Setosa
5.1	Virginica
6.5	Setosa
5.3	Versicolor
6.0	Versicolor
7.2	Setosa
5.3	Virginica
4.2	Versicolor
3.2	Virginica
3.8	Setosa
6.3	Versicolor
5.5	Virginica
3.2	Virginica
4.5	Virginica
3.8	Virginica
6.5	Setosa
5.0	Virginica
2.6	Virginica
4.5	Versicolor
4.2	Virginica
7.3	Setosa
6.5	Virginica
3.6	Virginica
6.2	Virginica
5.9	Virginica
7.8	Virginica
7.1	Virginica
7.9	Setosa
7.7	Setosa
4.5	Virginica
6.4	Setosa
4.0	Virginica
7.2	Versicolor
5.2	Setosa
7.4	Virginica
5.8	Virginica
6.1	Virginica
6.2	Setosa
8.0	Setosa
5.8	Virginica
3.8	Versicolor
6.0	Virginica
4.9	Setosa
4.4	Setosa
5.1	Setosa
5.4	Setosa
2.3	Versicolor
5.0	Virginica
5.7	Versicolor
5.0	Versicolor
3.2	Setosa
7.3	Versicolor
6.8	Virginica
5.6	Setosa
6.5	Setosa
3.6	Virginica
7.0	Versicolor
7.0	Versicolor
5.1	Versicolor
4.0	Versicolor
7.9	Setosa
7.0	Setosa
5.5	Versicolor
3.4	Setosa
6.6	Versicolor
5.7	Versicolor
5.7	Versicolor
6.1	Setosa
6.5	Virginica
7.0	Setosa
6.2	Virginica
4.5	Virginica
7.5	Setosa
6.7	Virginica
5.6	Setosa
2.8	Versicolor
5.8	Virginica
2.7	Virginica
7.3	Virginica
7.2	Versicolor
7.0	Setosa
3.0	Versicolor
3.9	Versicolor
