sepal.width	petal.length	variety
4.2	1.7	Setosa
2.6	7.1	Virginica
6.0	8.6	Virginica
4.2	6.4	Versicolor
3.8	7.7	Virginica
7.5	6.5	Versicolor
6.3	6.6	Virginica
7.5	6.4	Virginica
3.0	7.5	Virginica
4.2	4.2	Versicolor
4.2	5.9	Setosa
5.9	5.5	Setosa
7.6	6.1	Virginica
5.0	3.5	Versicolor
7.9	5.9	Virginica
4.0	5.9	Versicolor
6.9	8.3	Versicolor
7.9	2.0	Setosa
7.2	7.9	Virginica
2.8	5.3	Setosa
3.9	4.2	Versicolor
5.8	7.8	Virginica
4.7	6.1	Versicolor
4.5	8.5	Virginica
4.8	5.0	Versicolor
4.6	7.9	Virginica
4.8	3.8	Versicolor
6.3	4.8	Versicolor
7.9	4.7	Setosa
6.1	1.9	Setosa
5.8	10.2	Virginica
7.8	6.9	Virginica
3.3	8.7	Versicolor
3.3	9.6	Virginica
4.4	6.1	Versicolor
3.0	5.5	Versicolor
4.1	5.5	Versicolor
6.1	6.4	Versicolor
3.5	9.0	Virginica
3.0	7.0	Virginica
3.7	2.5	Setosa
2.7	4.1	Versicolor
6.5	4.9	Versicolor
7.2	5.3	Virginica
6.8	5.6	Versicolor
4.0	3.3	Setosa
7.0	4.1	Versicolor
7.9	2.7	Setosa
3.5	3.8	Setosa
7.3	8.7	Virginica
5.7	5.5	Versicolor
6.7	5.6	Virginica
5.1	9.2	Versicolor
7.0	9.1	Versicolor
3.2	2.3	Setosa
6.6	10.1	Virginica
7.5	10.6	Virginica
2.7	4.5	Versicolor
8.3	4.7	Setosa
8.2	3.9	Setosa
3.0	5.6	Setosa
3.4	2.5	Setosa
3.1	3.0	Setosa
7.0	10.3	Virginica
6.5	4.4	Setosa
7.2	5.4	Virginica
7.7	10.0	Virginica
7.3	6.1	Setosa
5.1	5.6	Virginica
3.3	7.9	Virginica
8.4	5.5	Setosa
4.8	8.1	Virginica
5.0	7.8	Virginica
7.5	1.1	Setosa
4.9	4.6	Versicolor
5.9	2.6	Setosa
4.0	8.5	Versicolor
4.2	9.1	Virginica
4.5	5.4	Setosa
7.1	7.5	Versicolor
4.9	4.8	Versicolor
6.9	4.8	Setosa
4.5	8.3	Virginica
6.0	9.2	Virginica
7.0	7.7	Virginica
6.4	3.4	Setosa
3.4	3.9	Setosa
7.3	5.0	Versicolor
3.3	8.0	Virginica
5.6	6.5	Virginica
3.6	4.5	Setosa
3.9	8.1	Virginica
4.9	5.1	Setosa
6.5	6.5	Versicolor
6.6	4.5	Setosa
3.8	5.7	Virginica
5.2	2.6	Setosa
8.2	3.0	Setosa
5.7	9.0	Virginica
4.6	5.4	Versicolor
6.2	8.2	Virginica
3.5	5.7	Versicolor
5.3	5.9	Versicolor
7.9	5.0	Versicolor
5.7	6.4	Versicolor
