petal.length	petal.width	variety
7.0	3.6	Virginica
6.9	2.3	Virginica
3.0	4.4	Setosa
9.1	2.4	Virginica
10.1	2.4	Virginica
6.2	4.8	Versicolor
8.1	1.5	Versicolor
4.7	1.7	Versicolor
4.7	6.0	Versicolor
4.0	0.7	Setosa
1.5	0.2	Setosa
10.9	5.8	Virginica
5.0	2.6	Versicolor
9.7	6.0	Virginica
5.9	2.2	Setosa
8.2	4.3	Virginica
7.6	5.6	Versicolor
8.1	5.3	Versicolor
8.0	4.3	Virginica
10.6	5.4	Virginica
6.8	5.9	Virginica
4.9	5.9	Versicolor
6.9	2.7	Versicolor
8.8	1.8	Virginica
4.3	4.4	Setosa
2.7	4.7	Setosa
5.1	3.3	Virginica
10.4	6.1	Virginica
6.4	1.8	Virginica
4.6	0.4	Setosa
3.2	0.2	Setosa
7.2	4.2	Virginica
6.4	3.5	Versicolor
1.5	2.4	Setosa
10.2	2.5	Virginica
9.6	2.1	Virginica
3.5	2.7	Setosa
8.4	1.9	Versicolor
4.6	4.2	Setosa
7.2	3.6	Versicolor
6.5	2.4	Virginica
9.2	5.9	Versicolor
5.0	0.3	Setosa
8.3	3.9	Versicolor
9.4	4.1	Virginica
3.5	1.1	Setosa
4.4	2.7	Setosa
8.7	4.0	Versicolor
4.9	2.9	Setosa
9.6	2.8	Virginica
6.9	5.3	Virginica
2.1	0.2	Setosa
3.9	0.2	Setosa
6.3	5.2	Virginica
4.0	3.2	Setosa
5.6	1.2	Setosa
3.8	2.7	Setosa
6.0	4.2	Versicolor
6.5	1.5	Versicolor
9.1	2.5	Virginica
5.7	2.3	Versicolor
7.0	4.0	Versicolor
9.1	5.4	Virginica
10.1	4.7	Virginica
9.5	3.2	Versicolor
6.2	5.7	Versicolor
5.7	4.5	Setosa
9.1	3.3	Virginica
3.7	5.0	Versicolor
7.8	1.8	Virginica
6.3	6.8	Virginica
6.0	6.3	Virginica
4.3	2.3	Versicolor
5.1	2.4	Virginica
5.5	4.6	Setosa
7.0	3.0	Versicolor
5.1	3.8	Versicolor
5.3	5.6	Versicolor
7.8	5.8	Virginica
2.5	1.2	Setosa
2.4	0.2	Setosa
8.0	4.0	Versicolor
4.8	2.3	Versicolor
6.5	3.5	Versicolor
7.4	2.9	Versicolor
11.2	2.0	Virginica
5.6	3.1	Setosa
6.5	3.1	Versicolor
4.9	0.1	Setosa
5.4	0.7	Setosa
7.0	4.8	Versicolor
3.9	0.3	Setosa
2.3	1.7	Setosa
7.7	3.9	Versicolor
2.9	4.6	Setosa
2.3	4.2	Setosa
8.0	3.8	Versicolor
3.2	0.2	Setosa
6.1	3.5	Virginica
6.9	5.0	Virginica
6.0	4.5	Versicolor
4.9	1.3	Setosa
10.1	4.0	Virginica
2.3	4.2	Setosa
5.6	4.0	Versicolor
