petal.width	variety
4.2	Virginica
2.2	Setosa
4.8	Virginica
1.2	Setosa
4.2	Setosa
5.8	Versicolor
4.4	Virginica
4.5	Setosa
3.7	Setosa
4.3	Virginica
3.4	Versicolor
4.1	Virginica
1.2	Setosa
2.5	Virginica
4.1	Versicolor
5.2	Virginica
5.5	Versicolor
0.2	Setosa
5.3	Virginica
4.3	Virginica
4.4	Setosa
3.3	Virginica
5.5	Versicolor
4.8	Versicolor
4.7	Setosa
3.8	Virginica
6.4	Virginica
1.5	Versicolor
2.3	Virginica
4.5	Virginica
2.7	Setosa
1.8	Setosa
4.4	Versicolor
4.8	Versicolor
3.7	Setosa
3.8	Versicolor
5.5	Versicolor
5.3	Virginica
4.7	Setosa
3.9	Versicolor
4.3	Setosa
2.2	Setosa
2.8	Versicolor
4.1	Virginica
2.8	Virginica
2.3	Virginica
2.8	Versicolor
0.2	Setosa
1.7	Setosa
4.2	Setosa
2.7	Versicolor
0.7	Setosa
2.2	Setosa
3.4	Setosa
2.7	Setosa
6.1	Versicolor
2.4	Setosa
3.1	Versicolor
4.2	Virginica
4.1	Versicolor
5.3	Virginica
3.0	Virginica
3.1	Versicolor
2.5	Virginica
6.0	Versicolor
3.8	Virginica
1.2	Versicolor
5.0	Versicolor
3.9	Virginica
5.8	Versicolor
6.3	Virginica
3.8	Versicolor
4.4	Virginica
4.8	Virginica
5.8	Virginica
4.4	Virginica
4.3	Setosa
0.2	Setosa
5.0	Virginica
0.1	Setosa
5.8	Virginica
5.0	Versicolor
0.8	Setosa
2.5	Virginica
3.7	Setosa
4.4	Setosa
2.0	Versicolor
3.0	Virginica
5.9	Virginica
1.0	Versicolor
2.4	Setosa
4.9	Versicolor
5.6	Versicolor
4.4	Virginica
4.0	Versicolor
0.7	Setosa
4.4	Versicolor
6.1	Virginica
3.1	Virginica
3.7	Virginica
3.4	Setosa
4.6	Virginica
6.1	Virginica
0.4	Setosa
5.5	Virginica
