sepal.width	petal.length	petal.width	variety
4.1	9.0	4.8	Virginica
5.2	8.6	2.9	Virginica
5.3	2.7	3.8	Setosa
3.0	8.4	2.6	Versicolor
6.1	8.5	5.2	Versicolor
3.0	4.0	5.6	Versicolor
5.5	1.3	0.7	Setosa
3.1	8.6	6.8	Virginica
2.9	8.2	4.9	Versicolor
3.8	5.1	3.3	Versicolor
4.2	3.4	0.7	Setosa
6.6	8.4	4.4	Versicolor
6.4	1.6	4.9	Setosa
4.0	5.7	6.5	Virginica
3.7	4.1	1.0	Versicolor
3.6	5.6	4.9	Virginica
4.7	8.6	6.0	Virginica
3.4	5.5	4.0	Versicolor
6.8	4.7	1.6	Versicolor
8.2	5.5	0.7	Setosa
6.0	2.8	1.2	Setosa
6.5	9.0	4.0	Versicolor
3.4	7.3	3.5	Versicolor
4.3	7.0	4.8	Versicolor
6.4	6.6	2.3	Versicolor
4.1	4.0	2.6	Setosa
3.1	9.9	4.6	Virginica
6.9	4.4	1.7	Setosa
6.7	6.0	3.0	Versicolor
6.5	6.0	1.5	Versicolor
2.8	8.1	4.4	Virginica
3.0	7.6	6.8	Virginica
5.3	6.6	6.4	Virginica
6.6	4.1	0.7	Setosa
6.3	8.2	1.2	Versicolor
6.3	5.0	2.3	Versicolor
5.9	5.3	4.4	Setosa
6.0	5.8	6.2	Virginica
7.5	9.4	4.8	Virginica
5.4	9.6	4.3	Virginica
6.8	5.4	4.4	Setosa
5.5	4.1	3.1	Setosa
3.5	8.1	3.1	Virginica
2.5	5.8	1.8	Virginica
7.0	8.9	5.1	Virginica
5.7	9.0	5.5	Versicolor
4.1	5.0	2.2	Setosa
6.2	6.5	4.3	Virginica
4.5	6.2	6.8	Virginica
7.0	8.2	5.5	Versicolor
3.4	6.6	4.8	Versicolor
3.3	8.1	6.7	Virginica
5.0	2.7	3.7	Setosa
4.3	4.5	1.3	Versicolor
6.3	8.2	3.5	Virginica
7.9	2.0	0.2	Setosa
3.3	9.5	5.0	Virginica
4.2	4.8	4.2	Setosa
5.0	6.7	4.2	Versicolor
5.8	10.7	5.7	Virginica
5.5	9.0	3.6	Virginica
6.7	4.1	4.7	Setosa
4.0	4.4	0.6	Setosa
5.7	4.7	3.8	Versicolor
5.7	6.4	6.3	Virginica
4.4	1.7	0.7	Setosa
5.4	7.1	2.9	Virginica
2.7	9.1	2.9	Virginica
5.6	10.1	5.4	Virginica
5.4	4.6	3.7	Setosa
4.3	3.8	1.8	Setosa
3.9	9.9	5.3	Virginica
4.8	4.2	5.0	Setosa
5.5	5.9	3.4	Versicolor
6.5	2.1	0.1	Setosa
4.7	1.2	1.7	Setosa
3.1	9.4	3.0	Versicolor
4.5	6.0	5.8	Versicolor
7.5	2.8	0.8	Setosa
5.4	5.2	5.5	Versicolor
7.0	9.5	6.5	Virginica
5.5	1.9	0.3	Setosa
3.8	9.7	3.0	Virginica
6.2	5.5	4.2	Setosa
2.8	3.8	5.5	Versicolor
5.4	8.5	4.1	Versicolor
3.6	4.5	3.5	Versicolor
4.2	5.2	4.4	Versicolor
4.0	4.6	4.9	Versicolor
6.8	5.6	6.0	Virginica
2.7	7.0	3.0	Versicolor
7.3	6.2	6.1	Virginica
4.4	4.0	3.7	Setosa
6.5	9.5	4.7	Versicolor
2.7	5.8	5.4	Virginica
3.6	7.9	4.7	Versicolor
6.8	5.9	5.5	Virginica
3.5	6.0	3.5	Versicolor
5.1	8.2	4.5	Versicolor
6.3	1.4	4.7	Setosa
5.5	5.8	5.3	Virginica
4.0	5.9	2.3	Setosa
3.1	4.5	0.1	Setosa
6.9	1.9	3.7	Setosa
7.0	3.5	1.7	Setosa
