sepal.width	variety
4.0	Versicolor
3.2	Virginica
5.5	Versicolor
7.7	Versicolor
6.6	Virginica
4.8	Setosa
3.9	Versicolor
4.7	Virginica
3.5	Virginica
5.1	Setosa
6.3	Virginica
4.3	Versicolor
4.1	Setosa
6.7	Virginica
2.8	Versicolor
2.9	Virginica
6.1	Setosa
3.5	Setosa
4.3	Virginica
3.6	Virginica
3.0	Versicolor
5.2	Setosa
7.2	Setosa
6.3	Setosa
6.4	Versicolor
7.9	Setosa
4.9	Setosa
3.8	Versicolor
4.0	Virginica
5.7	Versicolor
5.9	Setosa
4.3	Versicolor
7.5	Virginica
7.2	Virginica
7.0	Versicolor
4.8	Setosa
4.5	Virginica
5.1	Versicolor
4.5	Versicolor
2.8	Virginica
5.7	Setosa
7.5	Setosa
3.6	Versicolor
3.0	Setosa
6.6	Versicolor
7.0	Virginica
5.9	Virginica
3.5	Setosa
5.8	Virginica
2.9	Versicolor
3.0	Versicolor
5.1	Setosa
3.3	Virginica
5.1	Versicolor
4.1	Versicolor
3.9	Versicolor
6.8	Virginica
6.8	Virginica
7.8	Virginica
5.9	Setosa
7.8	Setosa
2.8	Versicolor
3.8	Virginica
4.0	Virginica
5.4	Setosa
5.1	Virginica
7.2	Setosa
5.5	Setosa
4.0	Setosa
3.2	Setosa
5.4	Versicolor
4.2	Setosa
3.6	Virginica
5.9	Setosa
6.8	Virginica
3.5	Versicolor
3.8	Versicolor
6.4	Versicolor
2.9	Versicolor
4.7	Versicolor
4.5	Setosa
3.2	Virginica
6.3	Setosa
4.9	Setosa
6.2	Virginica
3.0	Virginica
6.3	Versicolor
4.0	Versicolor
5.5	Versicolor
6.0	Versicolor
6.3	Versicolor
5.1	Versicolor
5.4	Setosa
4.7	Setosa
7.4	Setosa
6.7	Virginica
6.2	Versicolor
5.2	Versicolor
5.5	Virginica
7.9	Virginica
6.7	Virginica
8.1	Virginica
5.5	Virginica
3.2	Versicolor
7.5	Setosa
