sepal.width	variety
5.8	Setosa
6.9	Versicolor
2.8	Virginica
7.5	Setosa
6.7	Setosa
5.0	Virginica
5.6	Setosa
5.8	Versicolor
6.1	Versicolor
6.7	Versicolor
4.1	Virginica
5.1	Versicolor
4.1	Virginica
2.9	Versicolor
7.5	Setosa
7.5	Versicolor
3.3	Setosa
7.1	Setosa
6.5	Virginica
4.9	Versicolor
2.9	Versicolor
4.9	Setosa
6.9	Versicolor
7.6	Setosa
5.5	Versicolor
6.9	Setosa
5.3	Virginica
5.9	Virginica
5.4	Versicolor
5.1	Virginica
5.8	Versicolor
8.1	Virginica
4.9	Versicolor
6.7	Versicolor
3.3	Virginica
4.8	Versicolor
3.6	Versicolor
7.1	Virginica
3.9	Setosa
6.5	Virginica
5.5	Setosa
6.8	Virginica
7.7	Setosa
4.3	Versicolor
2.7	Versicolor
4.1	Setosa
4.8	Versicolor
6.0	Virginica
5.7	Virginica
6.4	Virginica
3.8	Virginica
7.5	Virginica
4.2	Versicolor
6.2	Versicolor
5.5	Virginica
3.9	Versicolor
7.3	Virginica
6.9	Virginica
5.7	Versicolor
6.2	Setosa
6.0	Virginica
2.7	Virginica
7.9	Setosa
5.0	Setosa
7.1	Setosa
6.5	Virginica
4.2	Setosa
3.2	Setosa
7.4	Setosa
4.8	Versicolor
7.2	Versicolor
6.5	Versicolor
3.7	Versicolor
2.8	Versicolor
4.1	Versicolor
4.8	Virginica
7.6	Setosa
5.5	Virginica
4.2	Virginica
6.3	Versicolor
4.8	Virginica
4.4	Setosa
4.7	Virginica
3.4	Setosa
5.3	Virginica
3.0	Versicolor
5.7	Virginica
6.9	Setosa
7.0	Versicolor
6.7	Setosa
6.2	Virginica
4.5	Versicolor
4.4	Setosa
7.3	Setosa
5.1	Versicolor
6.2	Setosa
5.1	Versicolor
6.8	Virginica
3.5	Setosa
3.1	Setosa
4.5	Setosa
3.2	Virginica
5.6	Setosa
4.0	Setosa
3.5	Virginica
