sepal.width	variety
6.3	Versicolor
2.7	Versicolor
4.2	Setosa
4.0	Setosa
5.9	Setosa
3.5	Virginica
6.8	Virginica
5.8	Versicolor
3.4	Versicolor
4.1	Versicolor
7.6	Setosa
6.3	Virginica
4.0	Versicolor
3.2	Virginica
3.3	Setosa
5.9	Versicolor
3.0	Virginica
5.2	Setosa
8.0	Setosa
3.0	Versicolor
3.0	Virginica
7.0	Setosa
3.2	Versicolor
6.6	Setosa
6.1	Setosa
5.8	Virginica
4.4	Setosa
6.0	Setosa
3.0	Virginica
6.9	Versicolor
6.8	Versicolor
3.8	Versicolor
4.0	Versicolor
7.3	Setosa
4.4	Versicolor
3.1	Virginica
7.0	Setosa
6.4	Setosa
7.0	Virginica
3.7	Versicolor
6.1	Setosa
4.7	Virginica
7.9	Setosa
6.2	Virginica
6.6	Virginica
3.4	Versicolor
6.3	Versicolor
7.2	Virginica
2.8	Virginica
3.8	Virginica
3.6	Setosa
5.8	Versicolor
4.6	Setosa
6.0	Virginica
3.9	Setosa
5.0	Virginica
5.2	Setosa
7.0	Versicolor
5.6	Versicolor
7.2	Setosa
3.8	Virginica
6.0	Setosa
6.5	Versicolor
6.3	Virginica
6.9	Versicolor
6.5	Versicolor
4.4	Virginica
6.0	Versicolor
7.2	Virginica
7.9	Virginica
7.1	Setosa
5.0	Virginica
6.6	Virginica
4.6	Versicolor
6.6	Virginica
5.2	Setosa
7.5	Virginica
3.8	Virginica
2.3	Versicolor
4.7	Virginica
5.4	Setosa
7.7	Setosa
7.4	Virginica
7.1	Versicolor
7.5	Setosa
8.0	Setosa
7.3	Setosa
5.1	Virginica
4.0	Setosa
7.6	Versicolor
7.6	Virginica
6.2	Versicolor
3.7	Virginica
5.4	Versicolor
3.1	Virginica
6.1	Versicolor
7.8	Versicolor
7.7	Setosa
7.3	Virginica
7.0	Versicolor
3.7	Setosa
3.5	Virginica
5.9	Setosa
5.8	Setosa
2.8	Virginica
