petal.width	variety
6.1	Virginica
2.7	Versicolor
2.2	Setosa
6.4	Virginica
3.6	Setosa
5.9	Virginica
3.3	Virginica
2.2	Versicolor
1.7	Versicolor
5.8	Virginica
4.7	Setosa
2.0	Versicolor
3.5	Versicolor
4.7	Versicolor
5.0	Virginica
5.9	Versicolor
0.6	Setosa
3.3	Versicolor
5.6	Virginica
5.0	Versicolor
6.8	Virginica
2.3	Virginica
4.3	Virginica
4.8	Virginica
2.0	Versicolor
1.3	Setosa
4.7	Setosa
2.3	Virginica
3.9	Virginica
5.7	Virginica
2.3	Setosa
6.0	Virginica
3.2	Virginica
3.7	Setosa
6.5	Virginica
3.7	Setosa
1.3	Versicolor
3.2	Setosa
1.8	Virginica
3.4	Versicolor
5.5	Virginica
1.7	Setosa
3.1	Setosa
5.5	Versicolor
2.3	Versicolor
4.1	Setosa
5.6	Virginica
3.3	Virginica
5.0	Virginica
3.4	Setosa
6.3	Virginica
3.3	Setosa
6.4	Virginica
2.1	Versicolor
1.5	Versicolor
3.9	Setosa
6.0	Virginica
4.4	Versicolor
3.4	Setosa
2.3	Virginica
1.3	Versicolor
1.7	Setosa
4.2	Virginica
2.0	Virginica
6.8	Virginica
3.1	Virginica
2.5	Versicolor
0.4	Setosa
4.4	Setosa
1.8	Setosa
2.1	Versicolor
1.5	Versicolor
1.7	Setosa
4.3	Setosa
4.8	Virginica
3.6	Virginica
1.0	Setosa
4.7	Setosa
1.8	Versicolor
3.0	Versicolor
4.3	Setosa
1.4	Versicolor
1.5	Versicolor
1.2	Setosa
5.0	Virginica
3.3	Versicolor
2.3	Virginica
2.2	Setosa
3.6	Versicolor
4.7	Versicolor
1.5	Versicolor
3.5	Virginica
1.9	Versicolor
1.3	Versicolor
4.4	Virginica
1.2	Setosa
6.2	Virginica
3.1	Versicolor
6.9	Virginica
0.2	Setosa
3.4	Versicolor
4.7	Setosa
2.8	Versicolor
4.6	Versicolor
0.2	Setosa
