petal.width	variety
1.8	Virginica
3.9	Versicolor
4.2	Setosa
0.7	Setosa
5.8	Versicolor
4.5	Versicolor
1.9	Virginica
3.5	Virginica
2.8	Setosa
2.8	Versicolor
2.8	Versicolor
2.7	Versicolor
6.3	Virginica
2.3	Versicolor
2.3	Versicolor
2.2	Setosa
6.7	Virginica
6.8	Virginica
2.7	Setosa
3.0	Versicolor
3.0	Versicolor
4.2	Setosa
1.9	Setosa
4.0	Versicolor
4.2	Setosa
0.2	Setosa
1.2	Setosa
4.4	Virginica
5.5	Virginica
3.2	Setosa
1.4	Versicolor
6.6	Virginica
5.4	Virginica
6.0	Virginica
2.9	Virginica
2.8	Versicolor
0.8	Setosa
1.9	Setosa
2.2	Versicolor
3.8	Virginica
1.2	Setosa
2.8	Virginica
3.8	Virginica
5.3	Virginica
4.3	Versicolor
2.6	Versicolor
1.7	Setosa
3.8	Setosa
4.3	Versicolor
6.1	Virginica
2.7	Setosa
3.7	Setosa
2.3	Versicolor
3.7	Virginica
4.3	Setosa
3.2	Virginica
5.0	Versicolor
1.7	Versicolor
4.8	Virginica
2.7	Setosa
3.2	Setosa
4.9	Virginica
4.1	Virginica
6.0	Virginica
4.0	Versicolor
3.0	Versicolor
6.8	Virginica
4.3	Versicolor
2.5	Versicolor
5.5	Virginica
5.4	Versicolor
3.3	Versicolor
0.2	Setosa
3.7	Setosa
2.8	Virginica
1.2	Setosa
4.4	Versicolor
3.0	Virginica
1.0	Setosa
1.8	Setosa
1.2	Setosa
4.6	Virginica
2.3	Setosa
0.1	Setosa
5.5	Virginica
4.7	Setosa
3.6	Setosa
2.5	Versicolor
5.8	Virginica
3.8	Versicolor
0.9	Setosa
4.2	Setosa
3.1	Virginica
4.5	Versicolor
1.6	Versicolor
4.3	Versicolor
6.4	Virginica
4.4	Virginica
2.5	Versicolor
5.3	Virginica
3.9	Setosa
0.9	Setosa
4.1	Setosa
6.3	Virginica
1.0	Versicolor
