sepal.width	variety
5.8	Setosa
5.2	Versicolor
5.7	Setosa
6.2	Versicolor
3.4	Setosa
6.2	Virginica
7.2	Setosa
7.5	Versicolor
3.5	Versicolor
4.7	Virginica
6.1	Setosa
4.0	Setosa
6.3	Versicolor
4.3	Virginica
5.6	Virginica
4.4	Setosa
3.3	Versicolor
8.9	Setosa
5.3	Setosa
5.3	Setosa
3.0	Versicolor
5.9	Versicolor
3.0	Setosa
5.0	Setosa
2.7	Virginica
7.4	Versicolor
7.1	Setosa
3.5	Setosa
6.0	Versicolor
4.0	Versicolor
4.1	Versicolor
4.0	Virginica
7.3	Virginica
5.9	Versicolor
5.7	Virginica
5.4	Virginica
6.9	Setosa
7.6	Setosa
6.0	Virginica
2.9	Versicolor
6.3	Versicolor
4.5	Virginica
3.4	Setosa
6.1	Setosa
6.9	Setosa
7.5	Virginica
4.4	Versicolor
6.4	Versicolor
5.6	Versicolor
7.5	Virginica
5.0	Versicolor
3.9	Setosa
3.5	Setosa
4.2	Versicolor
4.3	Versicolor
2.9	Versicolor
6.0	Versicolor
4.9	Versicolor
5.9	Setosa
5.6	Virginica
4.2	Setosa
5.8	Versicolor
6.2	Virginica
4.3	Virginica
3.7	Versicolor
6.4	Virginica
6.6	Versicolor
6.6	Setosa
3.8	Virginica
4.7	Setosa
5.9	Setosa
7.0	Virginica
7.2	Virginica
6.2	Versicolor
8.0	Setosa
7.2	Setosa
3.6	Virginica
3.1	Versicolor
3.8	Virginica
3.3	Versicolor
6.1	Versicolor
4.7	Setosa
4.5	Setosa
6.1	Virginica
7.8	Virginica
4.4	Setosa
7.0	Versicolor
7.7	Versicolor
5.3	Virginica
5.8	Versicolor
3.3	Virginica
6.7	Versicolor
7.3	Virginica
2.7	Virginica
4.5	Versicolor
7.5	Setosa
5.3	Virginica
7.4	Versicolor
4.0	Virginica
6.5	Versicolor
5.8	Virginica
6.0	Setosa
5.9	Versicolor
5.0	Virginica
4.7	Versicolor
