sepal.width	variety
5.0	Virginica
5.7	Setosa
6.1	Setosa
7.3	Virginica
6.2	Setosa
3.0	Virginica
6.4	Setosa
6.7	Virginica
6.5	Setosa
3.7	Versicolor
4.1	Virginica
4.8	Versicolor
5.9	Setosa
8.4	Setosa
3.1	Versicolor
6.8	Virginica
5.0	Virginica
4.9	Virginica
3.5	Versicolor
7.0	Virginica
4.7	Versicolor
4.5	Setosa
6.9	Setosa
5.5	Virginica
6.8	Versicolor
6.1	Setosa
8.0	Setosa
4.6	Setosa
2.9	Virginica
7.5	Virginica
7.5	Setosa
3.6	Virginica
7.7	Virginica
6.2	Setosa
5.8	Setosa
5.9	Virginica
3.6	Virginica
7.9	Virginica
6.8	Virginica
6.5	Versicolor
7.0	Setosa
6.1	Versicolor
6.0	Setosa
5.0	Versicolor
4.4	Versicolor
3.9	Setosa
7.9	Setosa
3.0	Setosa
3.2	Virginica
3.9	Versicolor
6.5	Versicolor
5.0	Versicolor
5.8	Versicolor
7.3	Virginica
4.0	Setosa
6.6	Virginica
7.2	Virginica
4.3	Versicolor
3.7	Versicolor
4.2	Versicolor
4.0	Virginica
5.6	Setosa
7.2	Setosa
2.7	Versicolor
7.3	Virginica
4.1	Virginica
6.4	Versicolor
5.7	Virginica
3.3	Versicolor
5.8	Versicolor
4.9	Setosa
4.1	Versicolor
8.3	Setosa
4.0	Virginica
4.5	Versicolor
5.7	Versicolor
3.1	Setosa
6.4	Versicolor
3.5	Versicolor
2.9	Versicolor
5.3	Setosa
3.2	Versicolor
6.7	Setosa
3.8	Virginica
4.2	Virginica
6.8	Virginica
4.0	Versicolor
4.6	Virginica
6.9	Versicolor
3.5	Virginica
6.6	Versicolor
5.5	Versicolor
6.5	Setosa
3.2	Versicolor
4.2	Setosa
5.1	Setosa
3.9	Setosa
4.4	Versicolor
5.2	Setosa
4.7	Setosa
7.5	Virginica
2.9	Setosa
5.5	Virginica
3.0	Setosa
2.3	Versicolor
