sepal.width	petal.length	petal.width	variety
4.9	1.6	2.4	Setosa
7.4	2.6	3.7	Setosa
6.0	5.2	2.7	Setosa
6.7	3.9	5.9	Versicolor
5.4	8.3	4.8	Virginica
6.4	4.5	4.2	Setosa
5.5	3.1	0.6	Setosa
5.3	4.0	4.8	Setosa
7.0	9.5	5.4	Virginica
3.5	5.5	2.6	Virginica
6.7	4.7	3.3	Versicolor
7.5	2.6	4.7	Setosa
7.1	7.6	6.0	Virginica
4.1	3.0	1.1	Setosa
3.7	8.7	2.9	Versicolor
6.4	9.9	5.8	Virginica
4.7	9.5	3.3	Virginica
6.1	6.4	1.5	Versicolor
3.9	1.5	3.4	Setosa
4.9	6.2	2.5	Versicolor
5.7	3.0	3.7	Setosa
7.0	1.4	0.6	Setosa
5.6	1.4	4.6	Setosa
5.0	8.1	5.9	Versicolor
3.0	3.5	3.5	Versicolor
3.6	4.4	1.4	Versicolor
6.3	4.1	4.8	Versicolor
6.9	7.6	2.9	Virginica
3.5	5.0	2.1	Versicolor
4.3	5.2	4.6	Versicolor
6.3	4.7	4.7	Versicolor
6.9	4.3	2.8	Versicolor
2.5	7.0	1.7	Virginica
2.6	10.1	3.4	Virginica
6.6	4.0	3.2	Setosa
6.5	5.6	4.6	Setosa
7.1	9.6	3.9	Virginica
6.8	3.6	2.7	Setosa
4.2	2.8	2.7	Setosa
4.0	3.3	1.7	Setosa
5.4	5.7	2.8	Versicolor
5.9	2.2	3.9	Setosa
5.5	7.1	3.1	Virginica
7.7	7.7	2.3	Virginica
6.0	5.4	3.0	Versicolor
5.4	7.0	2.6	Versicolor
5.2	4.7	4.7	Setosa
6.5	7.0	3.5	Virginica
3.4	7.1	2.3	Versicolor
3.6	5.5	3.7	Versicolor
4.9	6.4	0.2	Setosa
5.8	5.0	3.8	Versicolor
3.3	6.6	3.0	Versicolor
3.0	9.3	5.3	Virginica
4.8	2.4	0.7	Setosa
5.0	5.5	0.2	Setosa
6.8	3.4	1.4	Setosa
5.5	7.4	4.4	Versicolor
7.5	2.9	2.2	Setosa
7.5	8.1	1.8	Versicolor
4.7	1.4	1.2	Setosa
2.9	9.2	1.9	Versicolor
3.6	5.5	3.1	Setosa
2.3	5.8	5.0	Versicolor
5.8	6.9	1.3	Versicolor
7.2	5.5	1.2	Setosa
5.2	6.6	3.4	Virginica
7.6	9.9	4.6	Virginica
2.7	7.0	3.0	Versicolor
4.0	6.7	4.2	Versicolor
6.6	6.9	3.3	Virginica
4.3	8.5	1.8	Versicolor
6.4	3.9	0.7	Setosa
2.6	3.5	3.0	Versicolor
6.1	2.5	2.2	Setosa
5.0	1.3	2.7	Setosa
7.8	8.0	4.5	Virginica
4.3	5.9	4.5	Virginica
6.8	9.6	3.1	Virginica
6.9	2.3	3.9	Setosa
4.7	7.9	3.8	Virginica
3.6	9.1	4.3	Virginica
5.7	6.0	2.0	Virginica
5.1	2.0	0.7	Setosa
5.5	6.5	5.3	Virginica
6.7	3.8	1.2	Setosa
5.3	9.3	3.4	Versicolor
3.3	4.8	3.8	Virginica
3.4	7.8	4.3	Versicolor
5.2	5.4	5.2	Versicolor
7.0	9.2	3.3	Virginica
4.3	4.7	0.5	Setosa
3.0	5.9	3.2	Setosa
5.3	9.6	1.5	Virginica
5.5	4.9	3.6	Versicolor
4.1	3.1	2.7	Setosa
7.7	6.8	6.8	Virginica
5.6	2.4	1.7	Setosa
3.2	7.0	5.0	Versicolor
7.5	5.4	5.3	Virginica
2.5	8.0	4.8	Versicolor
5.8	5.0	2.8	Versicolor
3.5	8.2	6.5	Virginica
4.3	10.2	6.5	Virginica
5.4	9.1	1.3	Versicolor
