sepal.width	petal.length	variety
5.4	3.0	Setosa
3.2	8.0	Virginica
5.5	5.9	Setosa
6.9	6.4	Setosa
3.0	9.8	Virginica
7.4	5.5	Setosa
5.4	8.3	Versicolor
8.3	6.4	Setosa
4.8	10.1	Virginica
4.5	5.0	Versicolor
5.0	2.9	Setosa
7.0	10.6	Virginica
4.4	7.8	Versicolor
3.0	6.7	Versicolor
6.0	9.2	Virginica
6.2	8.8	Virginica
5.0	6.9	Virginica
7.3	5.7	Virginica
4.5	7.0	Virginica
4.9	6.3	Versicolor
2.7	9.6	Versicolor
3.5	6.1	Setosa
3.5	8.4	Versicolor
3.8	9.2	Virginica
2.5	7.9	Versicolor
7.1	5.0	Setosa
7.4	9.3	Virginica
5.0	6.3	Virginica
4.0	9.5	Virginica
3.0	3.4	Setosa
3.4	5.4	Setosa
7.0	7.8	Virginica
5.8	3.8	Versicolor
8.3	1.7	Setosa
7.1	10.1	Virginica
6.5	6.1	Versicolor
8.0	4.4	Setosa
5.6	6.5	Virginica
4.0	1.2	Setosa
5.0	2.5	Setosa
5.2	7.4	Versicolor
6.9	6.6	Versicolor
4.6	4.9	Versicolor
3.7	7.5	Versicolor
4.9	5.0	Setosa
3.8	7.1	Virginica
4.1	5.5	Setosa
2.3	6.5	Versicolor
3.3	4.1	Versicolor
5.4	7.0	Versicolor
6.7	3.2	Setosa
4.4	5.1	Setosa
6.0	4.3	Setosa
6.1	7.5	Versicolor
6.2	8.3	Versicolor
4.9	9.1	Virginica
3.9	3.4	Setosa
5.5	7.0	Versicolor
4.1	5.5	Setosa
7.0	8.3	Virginica
5.6	2.0	Setosa
6.5	3.1	Setosa
7.1	5.5	Setosa
3.2	7.1	Versicolor
5.8	9.7	Virginica
4.9	4.0	Setosa
5.8	6.1	Virginica
3.5	1.8	Setosa
3.7	2.5	Setosa
5.3	7.0	Versicolor
4.0	9.1	Virginica
6.8	7.6	Virginica
6.8	8.7	Virginica
5.8	6.9	Virginica
6.2	6.1	Virginica
5.6	2.4	Setosa
3.8	6.3	Virginica
4.3	5.1	Versicolor
4.4	8.1	Virginica
7.9	5.9	Virginica
5.2	4.0	Setosa
7.2	4.8	Setosa
4.9	7.6	Versicolor
6.7	5.3	Virginica
8.3	4.0	Setosa
7.0	8.7	Versicolor
7.2	5.9	Setosa
6.7	5.8	Setosa
6.8	4.8	Versicolor
3.1	8.9	Virginica
5.0	8.5	Versicolor
3.6	9.1	Virginica
5.0	4.6	Setosa
3.6	11.4	Virginica
7.2	6.4	Virginica
5.7	5.9	Virginica
3.5	5.4	Virginica
6.1	9.1	Virginica
8.7	2.4	Setosa
3.6	2.6	Setosa
6.8	9.4	Virginica
6.7	9.0	Versicolor
3.3	6.1	Virginica
4.4	5.7	Setosa
6.8	4.1	Setosa
