petal.length	variety
5.2	Setosa
5.4	Setosa
8.2	Versicolor
3.0	Setosa
2.8	Setosa
4.3	Setosa
2.3	Setosa
9.6	Virginica
8.8	Versicolor
2.8	Setosa
9.0	Versicolor
4.5	Versicolor
4.2	Setosa
5.5	Setosa
7.7	Virginica
3.3	Setosa
6.6	Virginica
6.0	Versicolor
5.1	Setosa
9.1	Virginica
1.6	Setosa
3.9	Setosa
2.5	Setosa
10.2	Virginica
7.0	Versicolor
4.3	Setosa
2.4	Setosa
9.3	Virginica
7.9	Versicolor
9.0	Virginica
6.4	Virginica
3.6	Setosa
4.7	Versicolor
5.0	Setosa
5.3	Virginica
2.1	Setosa
7.6	Virginica
7.6	Virginica
8.5	Versicolor
4.8	Versicolor
4.6	Setosa
8.0	Versicolor
5.5	Versicolor
8.7	Versicolor
5.0	Versicolor
6.0	Setosa
5.3	Versicolor
6.1	Versicolor
7.5	Virginica
8.7	Virginica
8.7	Virginica
9.1	Virginica
6.9	Versicolor
6.7	Versicolor
6.8	Virginica
1.7	Setosa
4.0	Setosa
9.2	Versicolor
6.9	Virginica
5.8	Virginica
3.1	Setosa
5.5	Setosa
7.0	Virginica
2.5	Setosa
3.0	Setosa
5.2	Versicolor
6.0	Virginica
7.4	Versicolor
4.5	Versicolor
7.6	Virginica
5.0	Versicolor
6.9	Versicolor
5.9	Setosa
7.1	Virginica
2.0	Setosa
7.5	Versicolor
8.1	Virginica
2.5	Setosa
9.6	Virginica
5.9	Virginica
8.1	Virginica
8.4	Versicolor
6.9	Versicolor
5.1	Virginica
8.2	Virginica
4.9	Setosa
6.2	Versicolor
6.8	Versicolor
7.2	Versicolor
9.4	Virginica
7.0	Virginica
2.4	Setosa
6.7	Versicolor
5.6	Virginica
4.5	Versicolor
2.6	Setosa
2.9	Setosa
10.4	Virginica
8.5	Virginica
5.1	Versicolor
7.7	Versicolor
5.0	Virginica
5.8	Setosa
10.2	Virginica
5.6	Versicolor
