sepal.length	sepal.width	variety
4.4	6.7	Setosa
10.7	4.6	Versicolor
7.9	3.7	Virginica
9.3	3.1	Setosa
6.2	7.3	Versicolor
7.4	5.5	Setosa
8.2	2.5	Virginica
6.0	5.9	Setosa
8.1	7.8	Setosa
8.1	3.8	Setosa
7.7	6.0	Versicolor
7.7	6.2	Setosa
10.4	4.2	Versicolor
7.2	2.5	Virginica
7.6	7.5	Setosa
7.4	7.5	Versicolor
11.4	5.2	Virginica
6.3	3.5	Setosa
8.6	3.7	Versicolor
9.7	5.4	Versicolor
9.7	6.1	Virginica
8.3	4.4	Virginica
6.7	3.3	Virginica
9.3	5.9	Virginica
4.9	2.4	Versicolor
10.2	3.3	Virginica
10.2	4.8	Virginica
9.3	3.2	Versicolor
7.1	6.5	Versicolor
9.5	3.2	Virginica
5.7	5.9	Setosa
8.1	4.5	Setosa
5.5	3.9	Versicolor
9.1	4.7	Setosa
8.3	4.3	Virginica
7.9	6.8	Virginica
8.4	6.3	Virginica
7.5	7.3	Versicolor
7.6	4.6	Setosa
11.4	6.1	Virginica
10.4	3.2	Versicolor
8.4	6.7	Virginica
9.5	8.2	Setosa
10.3	6.2	Versicolor
10.7	7.2	Virginica
11.2	4.0	Virginica
10.7	4.8	Virginica
9.3	4.2	Setosa
4.8	3.4	Setosa
9.4	7.1	Versicolor
7.7	3.3	Versicolor
6.6	4.0	Virginica
6.5	3.0	Virginica
8.8	5.9	Setosa
8.9	3.4	Setosa
8.2	5.9	Virginica
5.0	4.5	Versicolor
9.6	4.5	Versicolor
7.8	4.3	Virginica
7.8	7.4	Virginica
10.1	3.9	Versicolor
7.3	7.7	Virginica
6.1	3.9	Setosa
9.1	7.1	Setosa
9.5	3.7	Versicolor
6.2	6.2	Versicolor
9.0	3.0	Virginica
7.1	4.0	Versicolor
8.0	6.3	Setosa
10.3	6.8	Virginica
9.7	6.2	Versicolor
11.2	7.0	Virginica
9.4	3.1	Setosa
12.2	6.1	Virginica
11.3	5.3	Versicolor
10.5	6.9	Versicolor
7.8	4.7	Virginica
11.1	3.5	Virginica
5.5	7.1	Versicolor
9.1	6.1	Virginica
11.2	4.8	Virginica
5.2	6.0	Setosa
5.5	3.5	Setosa
11.7	6.0	Virginica
9.6	4.3	Versicolor
9.9	5.8	Virginica
8.0	3.8	Setosa
9.2	2.9	Versicolor
8.7	5.4	Setosa
7.3	4.0	Setosa
5.5	4.0	Setosa
7.7	2.6	Versicolor
5.2	7.6	Setosa
9.5	4.4	Setosa
7.5	6.2	Versicolor
8.3	3.2	Virginica
5.5	2.5	Versicolor
8.6	5.0	Virginica
10.0	6.0	Virginica
9.9	6.4	Setosa
7.5	5.1	Setosa
9.0	7.5	Setosa
7.8	6.0	Versicolor
6.9	5.5	Virginica
6.0	3.4	Versicolor
