sepal.width	variety
5.9	Versicolor
3.5	Versicolor
4.3	Virginica
4.2	Setosa
3.8	Versicolor
6.9	Versicolor
4.5	Virginica
5.4	Versicolor
5.5	Setosa
5.5	Virginica
4.5	Virginica
6.7	Virginica
4.5	Versicolor
7.2	Versicolor
3.6	Versicolor
3.2	Setosa
5.2	Setosa
3.3	Virginica
4.9	Setosa
7.5	Setosa
3.5	Versicolor
6.6	Virginica
5.6	Setosa
5.5	Versicolor
3.3	Versicolor
6.8	Virginica
5.2	Setosa
4.2	Virginica
7.9	Setosa
4.1	Setosa
4.6	Versicolor
6.4	Setosa
5.7	Setosa
2.8	Versicolor
6.2	Versicolor
4.0	Versicolor
6.3	Setosa
7.0	Versicolor
7.0	Virginica
7.0	Setosa
7.1	Setosa
2.9	Versicolor
3.7	Versicolor
2.9	Virginica
5.2	Setosa
6.1	Versicolor
5.2	Versicolor
4.6	Virginica
4.0	Setosa
6.3	Virginica
2.2	Virginica
4.0	Versicolor
7.7	Setosa
5.8	Versicolor
5.3	Versicolor
3.3	Virginica
7.2	Virginica
6.0	Versicolor
5.3	Virginica
7.5	Versicolor
6.4	Versicolor
7.2	Virginica
4.4	Setosa
5.5	Setosa
3.5	Setosa
4.7	Virginica
4.7	Versicolor
5.4	Setosa
7.2	Virginica
4.0	Virginica
5.7	Versicolor
5.0	Virginica
8.1	Setosa
7.3	Setosa
6.5	Versicolor
4.4	Setosa
4.4	Versicolor
6.6	Setosa
4.1	Virginica
6.6	Virginica
3.4	Setosa
7.8	Virginica
7.0	Setosa
6.1	Setosa
4.7	Virginica
5.4	Setosa
4.7	Versicolor
3.7	Versicolor
3.9	Setosa
3.4	Versicolor
5.0	Virginica
3.7	Versicolor
4.8	Virginica
4.5	Setosa
4.8	Virginica
3.8	Versicolor
3.4	Versicolor
4.4	Setosa
6.2	Setosa
6.5	Virginica
5.5	Virginica
4.1	Versicolor
4.8	Setosa
2.4	Versicolor
7.0	Versicolor
