sepal.width	petal.length	variety
4.4	6.6	Virginica
5.8	2.2	Setosa
7.0	2.9	Setosa
6.2	4.4	Setosa
7.0	6.9	Virginica
6.5	6.1	Setosa
6.6	8.4	Virginica
4.8	3.7	Setosa
7.0	4.7	Setosa
4.0	6.1	Setosa
6.2	6.8	Versicolor
4.4	3.2	Setosa
4.2	7.4	Versicolor
7.2	5.5	Setosa
6.2	6.0	Setosa
7.2	5.2	Versicolor
5.8	9.2	Versicolor
6.2	7.5	Virginica
3.1	4.4	Versicolor
4.0	2.4	Setosa
2.9	9.2	Versicolor
7.2	6.9	Versicolor
6.2	5.6	Versicolor
8.3	9.4	Virginica
7.0	5.8	Virginica
4.3	8.5	Virginica
3.6	9.6	Virginica
4.5	8.2	Virginica
6.5	4.5	Virginica
7.5	2.9	Setosa
3.9	3.4	Setosa
3.5	1.8	Setosa
7.6	3.0	Setosa
7.6	5.0	Setosa
6.5	7.8	Virginica
7.3	6.7	Virginica
3.9	10.1	Virginica
6.2	4.9	Virginica
7.9	2.9	Setosa
8.0	4.0	Setosa
4.3	6.1	Versicolor
4.9	6.8	Virginica
3.8	5.8	Versicolor
3.0	9.7	Virginica
5.6	5.7	Versicolor
6.5	6.5	Versicolor
5.6	7.6	Virginica
4.6	8.6	Virginica
5.7	7.3	Virginica
3.7	5.0	Versicolor
8.1	2.9	Setosa
5.5	5.1	Virginica
3.1	4.0	Versicolor
5.6	5.5	Virginica
4.1	7.1	Virginica
6.6	4.4	Setosa
4.4	8.2	Versicolor
5.3	5.0	Versicolor
3.7	7.0	Virginica
6.2	5.8	Setosa
4.9	8.8	Versicolor
7.9	2.9	Setosa
4.4	3.0	Setosa
6.8	8.6	Versicolor
5.3	7.7	Virginica
6.5	7.4	Versicolor
7.9	2.0	Setosa
7.9	9.4	Virginica
4.7	9.6	Virginica
7.0	8.1	Virginica
6.5	7.2	Versicolor
5.0	7.5	Virginica
7.4	3.6	Versicolor
7.8	1.9	Setosa
6.0	7.5	Versicolor
4.4	4.7	Versicolor
5.9	7.0	Versicolor
5.8	9.7	Virginica
4.2	9.1	Versicolor
5.5	2.8	Setosa
6.2	4.6	Setosa
3.0	6.0	Versicolor
4.1	7.9	Versicolor
5.8	7.9	Virginica
8.7	4.4	Setosa
5.7	8.9	Virginica
5.8	2.0	Setosa
6.0	7.0	Virginica
6.4	6.3	Versicolor
5.6	4.5	Setosa
7.1	5.4	Versicolor
5.0	7.1	Versicolor
6.9	3.7	Setosa
3.5	2.4	Setosa
6.7	7.3	Virginica
4.4	3.5	Setosa
3.6	8.9	Virginica
3.3	8.6	Virginica
4.7	5.7	Versicolor
5.6	1.5	Setosa
6.0	4.9	Setosa
7.3	5.6	Virginica
6.4	1.3	Setosa
4.0	3.0	Versicolor
4.7	2.0	Setosa
