sepal.width	petal.length	petal.width	variety
3.6	7.4	2.2	Versicolor
4.0	6.1	3.1	Setosa
3.8	6.5	2.8	Versicolor
4.6	5.9	3.7	Setosa
7.7	1.3	4.2	Setosa
6.4	4.8	1.3	Versicolor
4.4	6.4	4.7	Setosa
5.6	7.0	2.7	Versicolor
3.4	2.5	0.9	Setosa
5.6	6.0	3.6	Setosa
6.9	5.3	3.0	Versicolor
4.0	9.8	6.3	Virginica
4.5	6.9	2.1	Virginica
7.8	1.9	2.9	Setosa
6.0	7.8	3.3	Virginica
7.7	9.3	1.8	Versicolor
4.8	7.7	3.1	Versicolor
4.9	7.7	2.0	Versicolor
5.1	1.9	0.6	Setosa
4.6	3.5	3.2	Setosa
5.2	8.4	2.8	Virginica
5.3	5.9	4.0	Virginica
5.1	5.1	6.8	Virginica
4.5	8.2	4.5	Versicolor
7.4	1.5	2.2	Setosa
7.0	7.0	5.2	Versicolor
5.2	1.3	2.2	Setosa
4.3	2.2	1.0	Setosa
4.5	6.4	2.3	Virginica
7.3	7.0	4.8	Versicolor
3.8	1.7	4.8	Setosa
2.8	7.3	5.4	Versicolor
7.5	9.6	2.1	Virginica
4.4	7.0	6.0	Versicolor
6.8	7.7	6.0	Virginica
6.8	6.0	1.8	Versicolor
5.5	7.9	1.9	Versicolor
5.9	6.1	4.8	Versicolor
4.7	7.0	2.0	Versicolor
3.8	4.5	4.8	Setosa
6.6	10.1	6.4	Virginica
4.2	6.9	5.9	Versicolor
3.8	1.4	0.2	Setosa
7.3	6.1	1.3	Versicolor
4.9	3.6	0.9	Setosa
7.1	3.0	3.7	Setosa
4.0	5.2	1.2	Setosa
3.5	8.1	4.8	Virginica
6.0	7.0	4.5	Versicolor
3.6	6.6	2.9	Virginica
6.7	6.0	3.2	Setosa
5.7	5.6	1.9	Virginica
7.0	2.3	3.3	Setosa
6.0	4.3	2.7	Setosa
3.2	8.5	5.0	Virginica
5.8	5.2	2.2	Versicolor
4.4	7.8	5.6	Versicolor
6.1	4.5	0.6	Setosa
5.7	7.4	5.7	Versicolor
4.5	9.7	5.3	Virginica
4.3	8.0	4.5	Virginica
3.5	3.1	3.1	Setosa
2.3	4.8	0.3	Setosa
4.7	2.0	1.7	Setosa
5.3	5.4	2.8	Versicolor
4.0	6.5	4.5	Versicolor
7.5	2.4	3.2	Setosa
6.3	10.9	2.5	Virginica
4.5	6.3	5.7	Virginica
7.5	5.7	6.0	Virginica
4.7	5.8	3.4	Virginica
4.6	7.4	4.1	Virginica
3.7	1.6	1.7	Setosa
4.7	4.6	3.5	Versicolor
4.0	8.0	2.5	Versicolor
4.2	5.7	3.3	Virginica
4.9	4.5	4.4	Setosa
3.9	7.4	4.8	Virginica
2.9	6.1	5.8	Virginica
5.2	2.4	0.2	Setosa
4.0	2.8	4.7	Setosa
7.5	7.3	5.1	Virginica
4.6	6.5	1.8	Virginica
5.3	5.6	5.5	Virginica
6.7	2.4	1.7	Setosa
7.2	6.6	5.4	Virginica
5.6	7.5	3.0	Versicolor
6.0	6.1	1.7	Setosa
4.5	8.6	5.4	Versicolor
3.5	3.9	3.6	Setosa
3.4	2.0	0.7	Setosa
3.7	6.5	3.3	Virginica
5.2	5.2	3.7	Setosa
5.4	4.4	1.7	Setosa
4.4	3.9	3.7	Setosa
8.0	4.5	3.2	Setosa
5.0	5.0	2.1	Versicolor
4.5	8.0	3.1	Virginica
2.9	8.3	1.3	Versicolor
5.5	7.5	4.5	Virginica
4.7	5.6	3.5	Virginica
5.6	8.4	2.8	Virginica
7.1	7.6	7.0	Virginica
5.8	6.2	6.6	Virginica
2.8	5.3	2.8	Virginica
