sepal.length	sepal.width	variety
6.6	4.4	Setosa
6.5	3.9	Setosa
8.1	5.3	Virginica
8.9	3.5	Setosa
7.9	6.3	Virginica
9.7	5.8	Versicolor
10.7	5.5	Virginica
6.8	7.2	Virginica
8.5	3.5	Virginica
10.0	6.2	Virginica
8.6	7.4	Versicolor
7.4	6.0	Versicolor
7.7	5.6	Versicolor
8.8	4.8	Virginica
6.9	4.1	Virginica
6.0	5.3	Setosa
4.4	6.2	Setosa
5.2	4.7	Versicolor
7.8	4.1	Versicolor
8.3	4.4	Virginica
7.0	2.3	Versicolor
6.2	5.6	Setosa
8.5	5.5	Setosa
7.3	3.8	Virginica
7.4	4.7	Virginica
8.3	5.7	Virginica
6.7	4.3	Setosa
8.9	5.9	Setosa
9.4	7.6	Setosa
9.0	5.8	Versicolor
9.0	4.7	Versicolor
7.2	7.0	Virginica
8.9	3.1	Virginica
6.5	4.4	Versicolor
9.2	5.5	Virginica
6.1	5.5	Setosa
9.1	6.9	Setosa
8.1	6.2	Versicolor
6.8	4.7	Versicolor
6.2	7.7	Setosa
5.9	6.9	Setosa
10.7	4.3	Virginica
5.4	2.9	Versicolor
5.5	7.5	Setosa
6.7	4.3	Versicolor
8.0	4.8	Setosa
7.0	4.2	Setosa
8.5	3.0	Versicolor
7.3	3.3	Virginica
7.9	4.7	Versicolor
6.8	7.3	Versicolor
8.4	6.5	Virginica
7.1	7.0	Versicolor
7.5	4.9	Versicolor
6.6	6.7	Setosa
6.2	6.4	Versicolor
7.5	4.2	Virginica
10.8	3.9	Virginica
5.6	6.2	Setosa
9.6	4.3	Setosa
10.2	4.6	Virginica
5.7	6.7	Setosa
7.1	7.4	Versicolor
7.7	3.9	Setosa
8.9	4.2	Versicolor
9.5	4.6	Setosa
7.8	5.0	Setosa
5.5	5.9	Versicolor
7.9	7.9	Setosa
7.1	7.5	Setosa
8.1	3.6	Setosa
7.3	7.2	Versicolor
9.6	3.5	Virginica
5.8	5.5	Setosa
10.7	5.9	Virginica
9.9	5.1	Versicolor
8.9	3.5	Virginica
8.8	3.4	Setosa
7.6	6.1	Virginica
10.6	3.0	Virginica
6.5	5.8	Versicolor
12.4	4.3	Virginica
6.3	3.5	Versicolor
5.3	4.0	Setosa
9.7	3.1	Versicolor
7.6	6.8	Setosa
9.7	5.0	Virginica
9.1	5.3	Setosa
8.8	3.5	Virginica
11.4	7.3	Virginica
7.2	5.9	Versicolor
10.7	2.7	Versicolor
10.8	4.2	Virginica
11.0	6.5	Virginica
10.1	5.0	Versicolor
7.7	3.3	Virginica
9.7	4.4	Setosa
6.5	7.0	Virginica
9.8	3.4	Virginica
6.3	2.7	Virginica
9.0	6.7	Versicolor
8.5	4.4	Setosa
10.6	7.3	Versicolor
7.1	7.5	Versicolor
9.1	3.9	Versicolor
